store_id,total_sales,unique_customers,product_diversity,fuel_transactions,total_transactions,fuel_share,chain_size,store_name,store_chain_id,store_chain_name,street_address,city,zip_code,latitude,longitude,log_customers,log_sales,log_products,log_chain_size,cluster,subcategory,purchase_count
1108,1179.211498,5,16,26,33,0.7878787878787878,1,Faloon's Mini Mart,616,Faloons Mini Market,45 W Hanover St,Gettysburg,17325,39.8127547,-77.1437752,1.791759469228055,7.0734489369921505,2.833213344056216,0.6931471805599453,2,Premium/Super Premium,317
1147,429.42573699999997,8,6,9,12,0.75,19,Times 4,627,Times Oil Corp,2568 E Main St,Lincolnton,28092,35.4805157,-81.2089356,2.1972245773362196,6.064774804922207,1.9459101490553132,2.995732273553991,2,Premium/Super Premium,317
1148,4.68,1,2,0,1,0,19,Times 10,627,Times Oil Corp,2488 US-21,Fort Mill,29715,35.0714861,-80.9353105,0.6931471805599453,1.7369512327330598,1.0986122886681098,2.995732273553991,4,Cigars,45
1149,78.664733,2,1,2,2,1,19,Times 22,627,Times Oil Corp,3050 Union Rd,Gastonia,28056,35.2153837,-81.166958,1.0986122886681098,4.377826991002305,0.6931471805599453,2.995732273553991,1,Premium/Super Premium,14
1150,245.30709699999997,4,3,6,7,0.8571428571428571,19,Times 25,627,Times Oil Corp,825 N New Hope Rd,Gastonia,28054,35.2783103,-81.1489725,1.6094379124341003,5.5065791191652815,1.3862943611198906,2.995732273553991,2,Premium/Super Premium,317
1152,144.19049900000002,4,3,3,4,0.75,19,Times 31,627,Times Oil Corp,2600 Little Rock Rd,Charlotte,28214,35.244025,-80.9381074,1.6094379124341003,4.9780466663655085,1.3862943611198906,2.995732273553991,2,Premium/Super Premium,317
1153,47.009204999999994,1,1,1,1,1,19,Times 36,627,Times Oil Corp,950 US-321,York,29745,35.0122891,-81.2478255,0.6931471805599453,3.8713927633555483,0.6931471805599453,2.995732273553991,1,Premium/Super Premium,14
1154,1605.145475,16,4,42,43,0.9767441860465116,19,Times 39,627,Times Oil Corp,6751 Wilkinson Blvd,Belmont,28012,35.2520503,-81.0290554,2.833213344056216,7.381592472596169,1.6094379124341003,2.995732273553991,3,Water,96
1156,1071.448453,14,6,31,33,0.9393939393939394,19,Times 43,627,Times Oil Corp,7008 W W.T.Harris Blvd,Charlotte,28269,35.3483474,-80.8442227,2.70805020110221,6.977699587176272,1.9459101490553132,2.995732273553991,3,Water,96
1157,1071.666229,12,10,22,26,0.8461538461538461,19,Times 44,627,Times Oil Corp,9821 Rocky River Rd,Charlotte,28215,35.2840385,-80.6720951,2.5649493574615367,6.977902630866733,2.3978952727983707,2.995732273553991,2,Premium/Super Premium,317
1158,255.339163,3,2,4,4,1,19,Times 45,627,Times Oil Corp,1010 Carolina Pl Dr,Fort Mill,29708,35.030599,-80.9664057,1.3862943611198906,5.546501423101684,1.0986122886681098,2.995732273553991,1,Premium/Super Premium,14
1162,618.282755,12,3,13,15,0.8666666666666667,19,Times 51,627,Times Oil Corp,1205 Garner Bagnal Blvd,Statesville,28677,35.7724664,-80.8617136,2.5649493574615367,6.428561961601199,1.3862943611198906,2.995732273553991,3,Water,96
1163,1618.111205,13,7,27,30,0.9,19,Times 52,627,Times Oil Corp,5862 Startown Rd,Maiden,28650,35.5911828,-81.2555933,2.6390573296152584,7.389632638780156,2.0794415416798357,2.995732273553991,3,Water,96
1164,835.594205,2,1,17,17,1,2,Marathon1,626,YOGI11 INC,890 Main St,Calhoun,42327,37.5459372,-87.2603245,1.0986122886681098,6.729339132137347,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
1174,705.138001,10,2,10,10,1,1,Mokena Bp Inc,637,Mokena bp inc,9545 W 191st St,Mokena,60448,41.5430217,-87.8493634,2.3978952727983707,6.559810687230224,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
1182,37.77,1,3,0,1,0,1,MARKET EXPRESS,644,IGNITION PETROLEUM,5340 16th Ave SW,Cedar Rapids,52404,41.9643087,-91.7400415,0.6931471805599453,3.657646751682838,1.3862943611198906,0.6931471805599453,4,Cigars,45
1196,834.6584330000001,6,4,19,20,0.95,2,Sunoco161,655,Sunoco161,5800 Cleveland Ave,Columbus,43231,40.0886123,-82.9503238,1.9459101490553132,6.728219956629519,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
1200,33.190426,1,2,1,1,1,1,country food mart,659,country food mart,2801 Earls Bridge Rd,Easley,29640,34.9396286,-82.5542163,0.6931471805599453,3.53194566335715,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
1204,16.995942,1,1,1,1,1,1,TAPKENS CONVENIENCE,662,Tapkens Convenience,306 S Elm St,Anamosa,52205,42.1047161,-91.2939566,0.6931471805599453,2.8901462880353015,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1205,991.200927,4,4,22,22,1,2,CLIO MINI MART,99,Montrose Express,11566 N Saginaw Rd,Clio,48420,43.1770322,-83.7136452,1.6094379124341003,6.899925634153954,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
1211,47.536976,2,4,1,2,0.5,2,T and B One Stop,666,T and B One Stop,717 US-141,Crivitz,54114,45.2338698,-87.9968842,1.0986122886681098,3.8823258992230496,1.6094379124341003,1.0986122886681098,4,Cigars,45
1224,10474.156809,9,2,208,207,1.0048309178743962,1,Frankfortbpinc,674,FRANKFORT BP INC,9595 W Lincoln Hwy,Frankfort,60423,41.5060716,-87.84899,2.302585092994046,9.256761714511228,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
1303,7.67,1,2,0,1,0,1,Millgate General Store,678,MILLGATE GENERAL STORE,151 Millgate Dr,Rochester,53167,42.7409535,-88.2167505,0.6931471805599453,2.1598687907924505,1.0986122886681098,0.6931471805599453,4,Cigars,45
1306,1061.475714,2,2,18,18,1,1,dundalk cmf,681,ufa llc,2100 Merritt Blvd,Dundalk,21222,39.2585648,-76.5116311,1.0986122886681098,6.968357043125573,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
1311,3600.484691,3,4,80,81,0.9876543209876543,8,One stop Express Mart,687,One stop Express Mart,8602 Old Harford Rd,Parkville,21234,39.3907296,-76.544059,1.3862943611198906,8.18910145359152,1.6094379124341003,2.1972245773362196,2,Premium/Super Premium,317
1317,1325.427469,10,1,21,21,1,1,Craig's Auto Service Center,692,Craig's Auto Service,1101 Warrenville Rd,Lisle,60532,41.8075261,-88.0755715,2.3978952727983707,7.190244493605676,0.6931471805599453,0.6931471805599453,2,Premium/Super Premium,317
1319,18.94,1,4,0,1,0,1,muncheez express,694,muncheez express,5609 Fayetteville Rd,Raeford,28376,35.0143235,-79.1596153,0.6931471805599453,2.9927277645336923,1.6094379124341003,0.6931471805599453,4,Cigars,45
1321,4,1,1,1,1,1,1,BP OF LIBERTY,696,DHP ENERGY LLC,30 Anderson Dr,Liberty,29657,34.7866846,-82.6926078,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1326,44.388314,1,1,1,1,1,3,BULLYS #2,701,bully's #2,939 E Main St,Abingdon,24210,36.714672,-81.9374975,0.6931471805599453,3.8152546710329522,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
1328,51.286153999999996,2,2,1,2,0.5,2,Nicosia's Express Lane,702,South Lake Foods,101 Bayou Rd,St Bernard,70085,29.8684351,-89.8905425,1.0986122886681098,3.956731594146756,1.0986122886681098,1.0986122886681098,1,Premium/Super Premium,14
1331,37.222617,1,1,1,1,1,2,Pine Ridge Mobil,704,PineRidge Mobil,3350 E Main St,Merrill,54452,45.1783727,-89.6530625,0.6931471805599453,3.6434274084722125,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
1335,1153.546393,2,10,31,33,0.9393939393939394,5,JACK'S OF WATKINS,707,Jack's Companies,241 Veterans Dr,Watkins,55389,45.3118307,-94.4083756,1.0986122886681098,7.051462812482628,2.3978952727983707,1.791759469228055,2,Premium/Super Premium,317
1336,2876.9206,3,9,63,65,0.9692307692307692,5,JACK'S OF EDEN VALLEY,707,Jack's Companies,169 Meeker Ave E,Eden Valley,55329,45.3227722,-94.5456821,1.3862943611198906,7.964823298463544,2.302585092994046,1.791759469228055,2,Premium/Super Premium,317
1337,2460.701859,3,3,51,51,1,5,JACK'S OF RICHMOND,707,Jack's Companies,30 4th St SW,Richmond,56368,45.4494644,-94.5189708,1.3862943611198906,7.808608202336008,1.3862943611198906,1.791759469228055,2,Premium/Super Premium,317
1338,3718.324751,1,8,72,81,0.8888888888888888,5,JACK'S OF COKATO,707,Jack's Companies,620 US-12,Cokato,55321,45.0796908,-94.1993818,0.6931471805599453,8.22129741224232,2.1972245773362196,1.791759469228055,2,Premium/Super Premium,317
1353,114.481473,2,1,2,2,1,1,NU MART,715,SHEEN MART LLC,175 E State St,Larksville,18704,41.2653513,-75.9237781,1.0986122886681098,4.749110110168874,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1359,204.33007,4,3,6,8,0.75,2,Mahi Short Stop,721,Mahi Short Stop,3322 Meadow Ave,East Peoria,61611,40.638096,-89.5017155,1.6094379124341003,5.324618781881974,1.3862943611198906,1.0986122886681098,2,Premium/Super Premium,317
1370,349.876424,3,2,5,6,0.8333333333333334,3,TPS11,544,"The Pumping Station, Inc",805 N Bypass E,Washington,30673,33.7385347,-82.7206389,1.3862943611198906,5.860434093099176,1.0986122886681098,1.3862943611198906,1,Premium/Super Premium,14
1374,29.997806999999998,1,1,1,1,1,3,Neenah pump-n-munch,731,pump-n-munch llc,101 E Bell St,Neenah,54956,44.1564908,-88.4626988,0.6931471805599453,3.4339164600473335,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
1381,37.011357000000004,1,1,1,1,1,32,Lincoln Road U-PAK-IT,740,U-Pak-It Corporation,591 Hwy 139,Monroe,71203,32.5297124,-92.1105489,0.6931471805599453,3.6378849834951685,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1386,97.77345000000001,1,1,1,1,1,32,BJ's Country Store UPI,740,U-Pak-It Corporation,320 St Clair Rd,Boyce,71409,31.2806264,-92.7271502,0.6931471805599453,4.592828843944515,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1387,169.128164,1,2,2,2,1,32,Calhoun Travel Plaza U-PAK-IT,740,U-Pak-It Corporation,537 LA-151,Calhoun,71225,32.5206199,-92.3649553,0.6931471805599453,5.136552058888328,1.0986122886681098,3.4965075614664802,1,Premium/Super Premium,14
1388,67.01585499999999,1,1,2,2,1,32,Crossett Rd U-PAK-IT,740,U-Pak-It Corporation,10400 Crossett Rd,Bastrop,71220,32.8025703,-91.9024062,0.6931471805599453,4.219740839762832,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1391,347.872923,1,5,10,10,1,32,Delhi U-PAK-IT,740,U-Pak-It Corporation,1015 Broadway St,Delhi,71232,32.4450621,-91.4927117,0.6931471805599453,5.854707738417052,1.791759469228055,3.4965075614664802,2,Premium/Super Premium,317
1395,283.97541,2,1,6,6,1,32,South U-PAK-I,740,U-Pak-It Corporation,2005 Martin Luther King Junior Drive,Monroe,71202,32.484382600000004,-92.0829134,1.0986122886681098,5.652402895844502,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1401,23.00081,1,1,1,1,1,32,Rayville U-PAK-IT,740,U-Pak-It Corporation,2175 S Louisa St,Rayville,71269,32.4558656,-91.7583312,0.6931471805599453,3.178087579778427,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1403,402.91411400000004,2,1,8,8,1,32,Sissy's U-Pak-It,740,U-Pak-It Corporation,1630 E Madison Ave,Bastrop,71220,32.7791558,-91.8952809,1.0986122886681098,6.001202266251972,0.6931471805599453,3.4965075614664802,1,Premium/Super Premium,14
1404,222.106507,3,6,3,5,0.6,32,Start Mart U-Pak-It,740,U-Pak-It Corporation,5963 Hwy 80-Physical,Start,71279,32.4862193,-91.859432,1.3862943611198906,5.407649267306301,1.9459101490553132,3.4965075614664802,2,Premium/Super Premium,317
1405,517.349426,1,2,7,7,1,32,Tallulah U-PAK-IT,740,U-Pak-It Corporation,120 Hwy 65 South,Tallulah,71282,32.3966105,-91.1999659,0.6931471805599453,6.250649582408616,1.0986122886681098,3.4965075614664802,1,Premium/Super Premium,14
1406,123.55660800000001,2,2,3,3,1,32,Tech Drive U-PAK-IT,740,U-Pak-It Corporation,1006 Cooktown Rd,Ruston,71270,32.5359576,-92.6523358,1.0986122886681098,4.824760295298816,1.0986122886681098,3.4965075614664802,1,Premium/Super Premium,14
1408,213.132409,2,2,3,3,1,32,University U-PAK-IT,740,U-Pak-It Corporation,912 US-165,Monroe,71203,32.530498,-92.0796199,1.0986122886681098,5.36659455732997,1.0986122886681098,3.4965075614664802,1,Premium/Super Premium,14
1435,71.247514,2,1,2,2,1,1,Pump & Pantry,754,Pump & Pantry,32 Business Center Rd,Williamstown,05679,44.1163845,-72.5392924,1.0986122886681098,4.280097918096064,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1475,284.451158,4,8,5,8,0.625,1,HOP IN,767,HOP IN,6265 Caratoke Hwy,Grandy,27939,36.250836,-75.8895441,1.6094379124341003,5.654070939154535,2.1972245773362196,0.6931471805599453,2,Premium/Super Premium,317
1477,60,1,4,0,1,0,1,LUCKY SPOT,772,LUCKYSPOT,282 River Rd,Richmond,05477,44.4277361,-73.0153633,0.6931471805599453,4.110873864173311,1.6094379124341003,0.6931471805599453,4,Cigars,45
1481,43.076189,2,1,2,2,1,4,Wingate Creek BP,774,Wisconsin Convenience Store Management,2825 E Washington St,West Bend,53095,43.426353,-88.142082,1.0986122886681098,3.7859197046642543,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
1484,5186.119201,2,2,92,92,1,1,EAGLE EXPRESS,777,eagle express,2645 Greenhill Blvd NW,Fort Payne,35968,34.4805089,-85.712529,1.0986122886681098,8.55393375480838,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
1490,3.78,1,1,1,1,1,1,Palmyra Citgo,781,Palmyra Citgo,102 E Main St,Palmyra,53156,42.8790908,-88.5849514,0.6931471805599453,1.5644405465033644,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1491,60.01135300000001,1,1,1,1,1,3,SAMMA FOOD MART,701,bully's #2,1121 N Main St,Marion,24354,36.8443726,-81.5017756,0.6931471805599453,4.1110599616102075,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
1506,106.92318999999999,2,2,1,2,0.5,1,Trego Travel Center,788,"Fox Petroleum Co., Inc",W5741 County Hwy E,Trego,54888,45.8988979,-91.8293303,1.0986122886681098,4.681419770395187,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
1547,9.92,1,7,0,1,0,3,Garner Townmart,805,Garner Townmart,260 US-18,Garner,50438,43.1063549,-93.6040131,0.6931471805599453,2.390595970316759,2.0794415416798357,1.3862943611198906,4,Cigars,45
1550,28.300000000000004,1,2,0,1,0,1,Korner Store,808,Korner Store,309 E Lincoln Ave,Fall Creek,54742,44.763849,-91.2729685,0.6931471805599453,3.3775875160230218,1.0986122886681098,0.6931471805599453,4,Cigars,45
1555,6.99,1,1,0,1,0,1,The Kettle Citgo,813,The Kettle Citgo,214 Grove St,Eagle,53119,42.8801234,-88.4737568,0.6931471805599453,2.0781907597781832,0.6931471805599453,0.6931471805599453,4,Cigars,45
1564,51.96,3,3,3,3,1,1,Ariyan Inc Discount Corner,817,"Ariyan Inc,",8733 S Claiborne Ave,New Orleans,70118,29.9607815,-90.1260099,1.3862943611198906,3.9695369116287527,1.3862943611198906,0.6931471805599453,1,Premium/Super Premium,14
1576,118.30121499999998,2,1,4,4,1,1,SP Mart,826,"Siddiquie Petroleum, llc",227 W Holt Ave,Milwaukee,53207,42.9819991,-87.9138861,1.0986122886681098,4.781651513461062,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1578,407.87314200000003,5,1,7,7,1,1,Jack & Jinas BP,828,Jack & Jina BP,535 E Lincoln Ave,Hinckley,60520,41.769102,-88.6338578,1.791759469228055,6.01340494167213,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1581,59.037544999999994,2,2,2,2,1,1,Indian Creek RV Resort,830,Indian Creek RV Resort,4710 Lake Rd E,Geneva,44041,41.8640606,-80.9250097,1.0986122886681098,4.094970116522204,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
1587,131.335388,2,3,3,4,0.75,1,Lami Inc,839,lami inc,330 10th Ave W,Milan,61264,41.4425346,-90.5715557,1.0986122886681098,4.8853395183469095,1.3862943611198906,0.6931471805599453,1,Premium/Super Premium,14
1593,5.78,1,2,0,1,0,14,Lotter's Mercer,843,Lotter LLC,5247 US-51,Mercer,54547,46.1664762,-90.0658458,0.6931471805599453,1.9139771019523042,1.0986122886681098,2.70805020110221,4,Cigars,45
1597,181.819845,2,4,3,4,0.75,2,SRM SHORT SHOP,721,Mahi Short Stop,1785 Meadow Ave,East Peoria,61611,40.6599688,-89.5265394,1.0986122886681098,5.208501214396848,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
1601,30.598112999999998,1,1,1,1,1,1,Griffins Grocery,782,ADYA Inc,3779 Chimney Rock Rd,Hendersonville,28792,35.387829,-82.3531408,0.6931471805599453,3.45309740361997,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1602,2.39,1,1,0,1,0,8,Cross Creek BP,848,Carolina fuel & Convenience,1899 Skibo Rd,Fayetteville,28303,35.0713477,-78.965082,0.6931471805599453,1.220829921392359,0.6931471805599453,2.1972245773362196,4,Cigars,45
1605,2.89,1,1,0,1,0,8,Haymount Exxon,848,Carolina fuel & Convenience,1208 Fort Bragg Rd,Fayetteville,28305,35.0572172,-78.8995496,0.6931471805599453,1.358409157630355,0.6931471805599453,2.1972245773362196,4,Cigars,45
1613,14.996911999999998,1,1,1,1,1,3,JZ#2,701,bully's #2,33464 Lee Hwy.,Glade Spring,24340,36.769185,-81.7797701,0.6931471805599453,2.7723957036128843,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
1637,6379.880299,1,2,213,78,2.730769230769231,1,mi store,856,mi store,292 Boston Post Rd,Windham,06256,41.7371997,-72.180694,0.6931471805599453,8.761061344720448,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
1639,777.403462,7,1,16,16,1,1,BP AM/PM,859,BP AM/PM,901 N Washington St,Naperville,60563,41.7859899,-88.1477804,2.0794415416798357,6.657244978446694,0.6931471805599453,0.6931471805599453,2,Premium/Super Premium,317
1642,3.09,1,2,1,1,1,1,GOLDEN MART INC,861,GOLDEN MART INC.,1026 W River Dr,Davenport,52802,41.5203661,-90.5884907,0.6931471805599453,1.4085449700547104,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
1644,563.071266,7,2,10,10,1,1,Bp/ shrigi LLC,863,BP/ Shrigi LLC,1207 N Eola Rd,Aurora,60502,41.78198,-88.2402045,2.0794415416798357,6.335180601671568,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
1659,13722.57348,48,7,241,245,0.9836734693877551,37,HERMOSA CHEVRON (1120),882,Brewer Oil,1304 S 1st St,Artesia,88210,32.8279172,-104.3961047,3.8918202981106265,9.526870325092599,2.0794415416798357,3.6375861597263857,3,Water,96
1660,0.729246,1,1,1,1,1,1,Unimart,883,Unimart 4144,300 S Market St,South Williamsport,17702,41.2332254,-76.9949029,0.6931471805599453,0.5476854753543463,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
1666,310.58363399999996,5,3,6,7,0.8571428571428571,1,J&D Countryside Marathon,885,J&D Countryside Marathon,13615 IL-76,Poplar Grove,61065,42.3489012,-88.8510529,1.791759469228055,5.741667790152542,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
1667,62.790000000000006,1,1,0,7,0,37,RIVERSIDE (1126),882,Brewer Oil,11354 US-82,Texarkana,71854,33.4286771,-93.8850771,0.6931471805599453,4.155596438253864,0.6931471805599453,3.6375861597263857,4,Cigars,45
1668,4.99,1,1,0,1,0,37,WEST MAIN (1130),882,Brewer Oil,2601 W Main St,Artesia,88210,32.842175,-104.4301647,0.6931471805599453,1.7900914121273581,0.6931471805599453,3.6375861597263857,4,Cigars,45
1670,29200.267704,67,5,458,465,0.9849462365591398,37,LOVING CHEVRON (1220),882,Brewer Oil,100 N 8th St,Loving,88256,32.2862713,-104.1006771,4.219507705176107,10.281967401834539,1.791759469228055,3.6375861597263857,3,Water,96
1671,25302.012339,69,12,425,431,0.9860788863109049,37,NORTHGATE CHEVRON (1240),882,Brewer Oil,1311 W Pierce St,Carlsbad,88220,32.4354201,-104.2447267,4.248495242049359,10.138678732410572,2.5649493574615367,3.6375861597263857,3,Water,96
1674,10677.610599,46,2,190,190,1,37,FIESTA CHEVRON (1270),882,Brewer Oil,1725 S Canal St,Carlsbad,88220,32.4037582,-104.2242431,3.8501476017100584,9.27599801032467,1.0986122886681098,3.6375861597263857,3,Water,96
1675,19375.5127,55,5,365,371,0.9838274932614556,37,WINDMILL CHEVRON (1280),882,Brewer Oil,3628 National Parks Hwy,Carlsbad,88220,32.3781548,-104.2267863,4.02535169073515,9.871816926012576,1.791759469228055,3.6375861597263857,3,Water,96
1676,22162.084752,55,9,382,387,0.9870801033591732,37,LA HUERTA CHEVRON (1290),882,Brewer Oil,1401 N Canal St,Carlsbad,88220,32.4430579,-104.229148,4.02535169073515,10.006183334783405,2.302585092994046,3.6375861597263857,3,Water,96
