invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,date,time,payment,cogs,rating
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,1/21/2019,18:01:00,Cash,373.276921811859,8.9
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3/20/2019,13:53:00,Credit card,64.7701070548714,8
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,2/27/2019,17:27:00,Cash,335.5299970661312,6.9
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,3/8/2019,10:53:00,Ewallet,907.7946680961887,7.3
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,1/31/2019,19:48:00,Credit card,136.71341347944832,6.9
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,3/8/2019,16:53:00,Ewallet,86.27983563376141,5.7
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,1/13/2019,19:14:00,Ewallet,141.3251082622324,6.4
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,3/9/2019,14:36:00,Credit card,669.3318578201869,9.6
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2/22/2019,18:19:00,Credit card,46.87965936796221,6.8
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,3/19/2019,19:09:00,Ewallet,892.7868669763221,9
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,1/20/2019,16:51:00,Ewallet,331.90085732557765,9.6
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,3/8/2019,15:37:00,Credit card,203.97306534129947,7.7
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3/8/2019,20:15:00,Ewallet,69.73952023665187,7
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,2/7/2019,14:38:00,Credit card,326.55098672023877,6.5
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,1/15/2019,19:25:00,Cash,88.54440780948642,8.1
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,3/22/2019,19:35:00,Credit card,706.7178006679695,4.3
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,1/15/2019,15:42:00,Credit card,805.0192450726348,6.5
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,1/8/2019,14:11:00,Ewallet,13.290268932206658,9.5
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,1/15/2019,10:43:00,Cash,132.7633991587691,9.7
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,1/28/2019,17:58:00,Credit card,19.034322806276222,9.5
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,2/14/2019,11:26:00,Credit card,277.1445544873933,8.9
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,3/10/2019,17:38:00,Credit card,136.11153932282298,6.5
296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,1/12/2019,20:07:00,Credit card,27.59359061721888,5.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,3/26/2019,11:02:00,Credit card,38.663374740793664,9.6
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,1/1/2019,19:07:00,Cash,447.5121431172579,6.7
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,1/2/2019,18:50:00,Cash,132.8969678449656,7.6
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,3/16/2019,12:43:00,Ewallet,319.3536798512486,4.8
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25,1,3/3/2019,15:09:00,Ewallet,27.023088983202413,5.5
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,1/31/2019,13:47:00,Cash,83.18642139742727,4.7
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,2/13/2019,16:59:00,Cash,147.16262346791743,6.9
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,2/15/2019,14:15:00,Credit card,697.4902617046993,4.5
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,2/7/2019,20:24:00,Cash,794.9292839375813,6.2
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,1/27/2019,13:58:00,Cash,464.1772822930729,7.6
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,2/23/2019,16:52:00,Credit card,35.088859661350156,7.9
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,2/3/2019,15:19:00,Cash,204.08502894662743,4.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,3/3/2019,12:25:00,Credit card,729.8034590207587,8.7
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,2/3/2019,10:02:00,Cash,296.07279628133364,6.1
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,3/17/2019,18:58:00,Cash,22.82538801822689,6.4
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,3/28/2019,15:31:00,Credit card,258.14802470824355,9.1
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,3/2/2019,11:22:00,Credit card,545.9353489647882,7.1
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,2/8/2019,13:12:00,Credit card,260.32855268350636,7.7
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,3/22/2019,18:33:00,Cash,221.18221453817108,4.5
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,2/9/2019,10:02:00,Ewallet,22.778589967105752,7.2
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,2/15/2019,11:21:00,Cash,97.69222914800652,8.4
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,1/23/2019,12:10:00,Ewallet,501.384710191238,5.4
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,1/25/2019,11:40:00,Cash,160.21373222234848,9.7
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,2/2/2019,18:31:00,Credit card,430.2331258057975,5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,3/30/2019,17:58:00,Cash,581.4921733318636,4.6
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,3/30/2019,17:04:00,Cash,320.80331436963627,6.6
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,2/25/2019,20:35:00,Credit card,195.21289961386387,6.3
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,3/18/2019,16:10:00,Credit card,166.52775903251634,4.2
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,3/7/2019,16:54:00,Ewallet,335.58967413088413,4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,3/16/2019,10:11:00,Ewallet,343.2598739012214,6.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1/29/2019,11:26:00,Ewallet,39.409474971706295,6.7
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,2/2/2019,20:29:00,Cash,527.0133838036187,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,2/15/2019,12:12:00,Cash,328.08634649140197,6.2
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,1/8/2019,13:05:00,Ewallet,188.438073028117,5
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,2/12/2019,16:19:00,Cash,604.1067791882231,6
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,1/1/2019,19:48:00,Credit card,369.08784014413726,7
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,3/21/2019,15:25:00,Ewallet,200.08185333947196,6.6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,2/28/2019,14:42:00,Cash,410.49026213038377,7.3
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,3/23/2019,18:59:00,Ewallet,150.0492609599084,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1/30/2019,20:47:00,Cash,23.23974218585262,4.3
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,2/4/2019,13:21:00,Ewallet,698.9371556855266,9.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3/13/2019,19:48:00,Ewallet,69.13301518721295,8.2
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,3/15/2019,18:20:00,Credit card,195.54315499066377,7.2
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,3/5/2019,20:24:00,Ewallet,203.3253451902148,8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,3/5/2019,13:44:00,Credit card,122.06086793509117,8.4
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,2/26/2019,11:48:00,Ewallet,198.28331962744383,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,3/20/2019,14:14:00,Cash,605.1854816990198,5.5
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,1/1/2019,15:51:00,Cash,125.4970978601847,8.5
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,1/27/2019,11:17:00,Cash,541.8055595995445,6.2
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,1/21/2019,17:36:00,Cash,97.37447614026199,8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,2/2/2019,15:47:00,Cash,411.79002556832415,9.6
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,2/3/2019,15:53:00,Credit card,74.50991990576073,5.4
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1/5/2019,12:40:00,Ewallet,33.45283614111205,9.1
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,1/27/2019,19:48:00,Ewallet,137.76940468007004,9
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,3/25/2019,17:53:00,Cash,184.48876623503836,6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,2/25/2019,16:36:00,Credit card,89.15766765105363,9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,1/28/2019,20:54:00,Ewallet,193.45094765535495,9.8
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,1/8/2019,12:50:00,Cash,145.1607510348004,6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,1/29/2019,10:48:00,Credit card,503.320836787566,7.7
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,3/29/2019,14:28:00,Cash,305.65912091412486,7
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,2/9/2019,17:15:00,Credit card,94.12494448110108,5.1
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,1/16/2019,18:03:00,Credit card,636.0168813545887,6.2
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,1/5/2019,17:29:00,Ewallet,215.58817105311022,6.1
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,1/27/2019,18:05:00,Ewallet,379.86535301625975,9.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,3/14/2019,12:07:00,Cash,698.5800801243953,7.6
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,2/23/2019,19:49:00,Credit card,407.92602178021696,8.2
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,3/18/2019,15:52:00,Ewallet,51.13509747142839,8.5
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,3/29/2019,16:48:00,Ewallet,275.91423960056875,9.8
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,1/22/2019,20:46:00,Credit card,198.45400302936505,8.7
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3/1/2019,18:14:00,Ewallet,68.71288146345552,9.7
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,1/17/2019,15:05:00,Credit card,359.99066108300167,4.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,3/26/2019,10:34:00,Credit card,138.32566988641858,7.7
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,3/20/2019,11:23:00,Cash,497.3270758708318,7.3
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,2/6/2019,13:55:00,Credit card,224.6282680898845,5.9
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,1/1/2019,11:43:00,Cash,125.9178908643663,5
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,1/27/2019,14:36:00,Credit card,490.6860011173092,8
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,2/25/2019,16:03:00,Ewallet,457.0364726309908,7.1
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,1/16/2019,20:03:00,Credit card,155.57759880737495,9
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,1/13/2019,14:55:00,Ewallet,118.50050173450893,6.7
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,2/7/2019,11:28:00,Credit card,541.9123758394917,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,2/17/2019,19:41:00,Cash,884.5924087173823,9.3
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,2/12/2019,19:01:00,Ewallet,152.98591015378145,7
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,1/24/2019,18:04:00,Credit card,692.6139826554567,7.2
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,2/6/2019,19:20:00,Ewallet,227.79012593176472,8.2
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,3/26/2019,10:31:00,Ewallet,147.00080182251298,8.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,3/11/2019,13:28:00,Ewallet,141.84587028504887,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,2/7/2019,11:36:00,Ewallet,117.42109366981165,7.4
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,1/5/2019,11:32:00,Credit card,73.0398514351123,5
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,3/7/2019,11:44:00,Ewallet,99.94781015886707,6.9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,2/25/2019,17:16:00,Credit card,292.2393114179525,4.9
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,2/1/2019,18:43:00,Ewallet,523.5364041165874,5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,1/22/2019,11:00:00,Ewallet,90.88207232216695,9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,1/3/2019,10:30:00,Credit card,75.77154053236922,7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,2/13/2019,12:14:00,Credit card,79.50679705899802,5
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,1/28/2019,16:43:00,Credit card,110.77393474655356,5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,1/5/2019,20:40:00,Credit card,70.94391703638571,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,3/19/2019,13:40:00,Ewallet,154.06122159554212,4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,1/12/2019,16:23:00,Ewallet,293.7906307416269,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,1/7/2019,12:08:00,Credit card,550.6719441624848,6
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,1/26/2019,17:45:00,Cash,257.9433670466037,4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,1/23/2019,10:28:00,Cash,396.14192958079457,7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,2/9/2019,20:31:00,Ewallet,170.64302218429884,6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,2/22/2019,10:49:00,Cash,490.61589128969894,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,2/5/2019,12:34:00,Cash,524.3899762532305,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,3/7/2019,10:23:00,Credit card,133.89534570338103,8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,3/25/2019,18:51:00,Cash,136.27053786071053,6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,1/20/2019,13:45:00,Credit card,112.00846405920798,7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,2/4/2019,19:38:00,Cash,143.39431282868716,9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,1/30/2019,20:23:00,Ewallet,986.0714033297149,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,1/2/2019,15:24:00,Ewallet,250.13871783002094,5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,3/29/2019,16:54:00,Ewallet,216.66803558030853,8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,3/14/2019,12:32:00,Cash,193.7221683483437,7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,2/11/2019,15:42:00,Credit card,892.7489306530656,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,1/30/2019,13:58:00,Ewallet,339.97851463845853,5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,3/20/2019,15:08:00,Ewallet,449.0180921029917,5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,3/20/2019,13:02:00,Cash,199.24135101941226,9
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,1/17/2019,13:01:00,Credit card,812.7159418985019,6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,2/3/2019,16:40:00,Credit card,492.5755800945864,9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,1/1/2019,13:55:00,Cash,591.2625867329917,7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,1/10/2019,10:33:00,Credit card,560.0483454672121,5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,3/2/2019,16:42:00,Ewallet,516.8747364883556,4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,2/25/2019,17:16:00,Credit card,411.0831818157501,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,1/29/2019,11:48:00,Cash,266.5269288315096,8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3/10/2019,19:35:00,Ewallet,73.52520554985875,8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,1/13/2019,19:55:00,Credit card,145.48882321595286,8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,3/22/2019,14:33:00,Credit card,428.2629586097073,8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,3/1/2019,19:49:00,Ewallet,568.5082337949932,6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,2/20/2019,18:43:00,Cash,240.67893154512643,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,1/14/2019,14:43:00,Ewallet,127.76119194453017,6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,3/26/2019,13:54:00,Cash,256.9692514086985,7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,3/1/2019,12:15:00,Ewallet,137.44970734284493,8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,1/7/2019,12:37:00,Cash,81.40296767014489,7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,2/1/2019,19:54:00,Cash,309.542827049211,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,2/13/2019,15:06:00,Credit card,188.37024092479353,8
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,1/14/2019,18:03:00,Credit card,70.80307301152364,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,1/19/2019,15:58:00,Ewallet,188.27301673150743,7
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,3/9/2019,13:53:00,Credit card,208.1519940118715,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,3/27/2019,14:03:00,Cash,156.6822957066694,9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,2/4/2019,16:38:00,Ewallet,215.64522300161863,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,3/14/2019,11:07:00,Cash,595.7381975611373,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3/4/2019,12:23:00,Cash,72.0367713876086,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,3/3/2019,10:54:00,Credit card,277.5370128686167,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,1/27/2019,17:38:00,Ewallet,169.713359818875,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2/7/2019,14:13:00,Cash,46.50489799403366,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,2/5/2019,11:51:00,Ewallet,223.5043415252269,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,3/15/2019,13:05:00,Cash,288.68477891371975,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,3/1/2019,11:30:00,Credit card,44.75156064144356,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,2/15/2019,13:30:00,Credit card,155.18104461593867,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,2/17/2019,19:11:00,Ewallet,419.91548009089524,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,1/26/2019,18:53:00,Cash,185.49066325885357,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,3/24/2019,14:22:00,Ewallet,138.2072132540123,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,1/23/2019,17:16:00,Ewallet,83.86452987149008,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,1/26/2019,10:06:00,Credit card,65.38216851532853,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,3/14/2019,20:35:00,Ewallet,773.935603464295,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,3/17/2019,13:54:00,Ewallet,327.3455823397444,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,1/8/2019,20:08:00,Cash,363.61177151224575,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,2/8/2019,15:26:00,Cash,125.78022672181922,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,2/10/2019,12:56:00,Ewallet,374.36888198210806,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,3/28/2019,19:16:00,Credit card,198.5389568844429,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1/23/2019,12:20:00,Ewallet,30.651736017536553,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,1/17/2019,10:37:00,Ewallet,116.98939054762084,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,2/7/2019,10:18:00,Credit card,29.05136292679849,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,3/9/2019,11:23:00,Cash,890.4838896505086,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,1/24/2019,11:45:00,Cash,279.915992517231,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,1/19/2019,16:08:00,Credit card,80.94134225514716,9
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,2/3/2019,11:25:00,Ewallet,676.0150367842351,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,3/20/2019,12:24:00,Ewallet,348.6945698170775,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,1/13/2019,19:51:00,Cash,435.7512053108198,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,3/14/2019,18:10:00,Ewallet,437.40961433314425,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,1/23/2019,11:22:00,Credit card,591.6843038622357,4
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,2/7/2019,17:55:00,Ewallet,259.9933777983427,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,3/28/2019,15:30:00,Credit card,215.98103682972211,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,3/20/2019,19:44:00,Cash,90.610165980302,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,1/17/2019,15:27:00,Credit card,662.45403535871,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,1/12/2019,11:25:00,Credit card,832.2234451290277,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,2/16/2019,15:42:00,Cash,92.63548720342605,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,1/26/2019,16:04:00,Cash,158.94738274721095,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,3/9/2019,12:37:00,Ewallet,121.8718133953886,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,3/14/2019,14:41:00,Cash,825.4360776976632,5
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,1/25/2019,14:19:00,Ewallet,161.1054320777012,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,1/26/2019,18:19:00,Credit card,10.905673875072365,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,1/19/2019,14:08:00,Credit card,642.9232908820323,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,3/5/2019,16:38:00,Ewallet,234.54537775848587,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,1/15/2019,10:54:00,Credit card,168.16005512218257,7
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,3/18/2019,11:29:00,Ewallet,297.9175322971828,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,3/20/2019,19:28:00,Credit card,239.87405461461216,5
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,1/15/2019,15:01:00,Credit card,664.9602375388158,5
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,3/3/2019,20:31:00,Credit card,202.07290530040615,6
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,3/19/2019,12:16:00,Cash,45.52540809265116,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,3/8/2019,15:27:00,Cash,89.57568767778339,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,2/27/2019,17:36:00,Ewallet,154.98764502270902,7.5
