invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax,total,cogs,gross_income,gross_margin_percentage
791-38-6777,Naypyitaw,Normal,Male,Fashion accessories,30.48,16,11/9/2018,19:00:00,Cash,7.7,C,24.384,512.064,322.44,165,33
584-66-3561,Mandalay,Member,Female,Fashion accessories,69.33,7,12/21/2018,14:00:00,Cash,7.1,B,24.2655,509.5755,299.25,186,38
270-23-4573,Yangon,Normal,Male,Home and lifestyle,14.79,13,12/5/2018,14:00:00,Ewallet,8.7,A,9.6135,201.8835,97.12,NA,NA
845-86-5380,Naypyitaw,Normal,Male,Food and beverages,88.66,2,8/21/2018,19:00:00,Cash,5.6,C,8.866,186.186,95.14,82,46
969-60-7942,Yangon,Normal,Female,Electronic accessories,28.74,32,10/9/2018,12:00:00,Cash,7.1,A,45.984,965.664,577.07,342,37
698-69-6384,Naypyitaw,Member,Male,Health and beauty,61.69,20,1/15/2018,10:00:00,Cash,7,C,61.69,1295.49,968.39,265,21
598-17-8083,Naypyitaw,Normal,Male,Home and lifestyle,40.74,6,1/1/2018,13:00:00,Ewallet,9.1,C,12.222,256.662,184.8,NA,NA
473-79-4730,Mandalay,Normal,Male,Sports and travel,80.49,10,9/16/2018,14:00:00,Ewallet,5.2,B,40.245,845.145,636.67,NA,NA
873-92-1475,Naypyitaw,Member,Female,Home and lifestyle,28.49,8,7/3/2018,13:00:00,Credit card,5,C,11.396,239.316,127.95,99,43
732-18-2050,Yangon,Member,Male,Electronic accessories,70.13,40,3/9/2018,19:00:00,Ewallet,8.3,A,140.26,2945.46,1839.36,NA,NA
618-30-5693,Naypyitaw,Normal,Female,Fashion accessories,65.04,12,12/8/2018,16:00:00,Ewallet,9.3,C,39.024,819.504,616.89,NA,NA
827-49-6700,Naypyitaw,Member,Female,Health and beauty,49.42,12,11/23/2018,16:00:00,Ewallet,8.6,C,29.652,622.692,343.53,NA,NA
748-41-7611,Yangon,Member,Female,Sports and travel,81.85,18,3/22/2018,17:00:00,Credit card,5,A,73.665,1546.965,1252.96,220,14
651-65-9176,Naypyitaw,Member,Female,Electronic accessories,89.65,3,6/10/2018,16:00:00,Credit card,5.3,C,13.4475,282.3975,240.54,28,10
134-74-2768,Yangon,Normal,Male,Health and beauty,35.57,20,4/17/2018,11:00:00,Credit card,6.6,A,35.57,746.97,429.38,282,39
405-52-9148,Mandalay,Member,Female,Sports and travel,21.87,20,12/7/2018,16:00:00,Cash,4.5,B,21.87,459.27,253.09,184,42
940-76-7224,Mandalay,Member,Male,Sports and travel,51.26,13,12/12/2018,19:00:00,Ewallet,5.1,B,33.319,699.699,408,NA,NA
795-22-6354,Naypyitaw,Member,Female,Home and lifestyle,21.11,18,4/21/2018,12:00:00,Credit card,6.1,C,18.999,398.979,269.55,110,29
468-20-4215,Mandalay,Normal,Female,Fashion accessories,65.46,7,6/30/2018,14:00:00,Credit card,8.6,B,22.911,481.131,382.21,76,16
449-32-2509,Yangon,Member,Female,Home and lifestyle,77.67,15,11/10/2018,16:00:00,Cash,5.5,A,58.2525,1223.3025,1026.81,138,11
257-61-3093,Naypyitaw,Normal,Male,Health and beauty,64.37,11,5/12/2018,10:00:00,Ewallet,4.7,C,35.4035,743.4735,544.46,NA,NA
218-83-3396,Yangon,Normal,Female,Food and beverages,32.04,6,2/1/2018,10:00:00,Credit card,6.3,A,9.612,201.852,143.01,49,25
117-19-2005,Mandalay,Member,Female,Food and beverages,27.69,6,9/2/2018,14:00:00,Ewallet,9.7,B,8.307,174.447,142.1,NA,NA
359-67-9746,Yangon,Normal,Male,Food and beverages,61.48,12,3/22/2018,17:00:00,Cash,5.5,A,36.888,774.648,595.78,141,19
567-73-9139,Yangon,Member,Male,Health and beauty,35.04,10,8/2/2018,17:00:00,Credit card,4.1,A,17.52,367.92,192.66,157,45
860-94-6527,Yangon,Normal,Male,Health and beauty,53.17,15,10/11/2018,12:00:00,Credit card,4.4,A,39.8775,837.4275,674.19,123,15
454-61-3655,Mandalay,Normal,Female,Food and beverages,91.05,6,11/28/2018,10:00:00,Ewallet,7.2,B,27.315,573.615,295.13,NA,NA
486-77-7148,Yangon,Normal,Male,Sports and travel,82.75,2,8/28/2018,13:00:00,Cash,8.5,A,8.275,173.775,125.89,39,23
235-95-8026,Naypyitaw,Member,Female,Home and lifestyle,50.56,9,4/5/2018,16:00:00,Credit card,4.3,C,22.752,477.792,330.12,124,27
786-58-6042,Yangon,Normal,Female,Home and lifestyle,79.05,5,3/7/2018,11:00:00,Cash,7.3,A,19.7625,415.0125,310.68,84,21
611-49-5708,Naypyitaw,Normal,Female,Sports and travel,27.9,9,3/21/2018,18:00:00,Ewallet,6.5,C,12.555,263.655,165.12,NA,NA
475-90-4042,Mandalay,Normal,Female,Sports and travel,52.61,8,3/23/2018,17:00:00,Cash,6.7,B,21.044,441.924,361.97,58,14
587-33-7771,Yangon,Normal,Female,Electronic accessories,19.44,50,6/17/2018,19:00:00,Ewallet,7.5,A,48.6,1020.6,815.53,NA,NA
941-59-1530,Naypyitaw,Member,Female,Health and beauty,82.35,3,6/19/2018,17:00:00,Credit card,6.2,C,12.3525,259.4025,209.94,37,15
104-12-3551,Mandalay,Member,Female,Health and beauty,82.69,16,1/3/2018,16:00:00,Ewallet,9.5,B,66.152,1389.192,1076.16,NA,NA
252-76-3395,Naypyitaw,Normal,Male,Fashion accessories,73.82,15,11/30/2018,16:00:00,Credit card,9.4,C,55.365,1162.665,876.08,231,20
647-68-3146,Mandalay,Normal,Male,Sports and travel,46.23,1,10/18/2018,10:00:00,Credit card,9.9,B,2.3115,48.5415,38.48,7,16
777-77-2752,Naypyitaw,Member,Male,Food and beverages,56.47,9,5/8/2018,12:00:00,Ewallet,8.7,C,25.4115,533.6415,370.53,NA,NA
446-50-6739,Yangon,Normal,Male,Fashion accessories,61.59,4,12/4/2018,16:00:00,Cash,7.3,A,12.318,258.678,177.54,68,27
107-14-6986,Naypyitaw,Member,Female,Sports and travel,10.41,16,8/9/2018,13:00:00,Credit card,9.7,C,8.328,174.888,145.07,21,12
697-40-4830,Mandalay,Member,Female,Health and beauty,18.87,8,9/2/2018,19:00:00,Ewallet,4.1,B,7.548,158.508,80.4,NA,NA
987-63-7485,Yangon,Normal,Female,Fashion accessories,81,10,12/14/2018,14:00:00,Ewallet,6.8,A,40.5,850.5,604.79,NA,NA
912-44-6693,Mandalay,Member,Male,Health and beauty,34.18,12,12/19/2018,15:00:00,Cash,7.3,B,20.508,430.668,272.57,137,33
824-66-7272,Yangon,Member,Female,Food and beverages,92.89,5,1/2/2018,12:00:00,Credit card,6,A,23.2225,487.6725,406.58,57,12
209-76-3940,Yangon,Member,Female,Electronic accessories,91.27,20,1/14/2018,15:00:00,Credit card,8.7,A,91.27,1916.67,1217.54,607,33
591-84-4801,Yangon,Member,Female,Sports and travel,60.67,4,12/13/2018,18:00:00,Cash,4.4,A,12.134,254.814,178.83,63,26
868-43-6168,Yangon,Normal,Male,Sports and travel,50.31,10,10/25/2018,10:00:00,Ewallet,9.7,A,25.155,528.255,393.06,NA,NA
976-65-1291,Mandalay,Member,Male,Sports and travel,22.24,17,7/3/2018,15:00:00,Cash,7.6,B,18.904,396.984,315.62,62,16
485-63-3671,Naypyitaw,Member,Female,Fashion accessories,17,15,10/27/2018,12:00:00,Cash,9.8,C,12.75,267.75,199.15,55,21
135-41-7384,Yangon,Member,Male,Home and lifestyle,32.86,9,9/8/2018,12:00:00,Ewallet,6.9,A,14.787,310.527,149.54,NA,NA
558-74-6394,Naypyitaw,Member,Female,Electronic accessories,67.34,20,8/1/2018,18:00:00,Ewallet,9.1,C,67.34,1414.14,686.42,NA,NA
223-90-5518,Yangon,Member,Female,Sports and travel,15.45,3,1/12/2018,14:00:00,Ewallet,6,A,2.3175,48.6675,36.92,NA,NA
944-25-8546,Mandalay,Member,Female,Electronic accessories,44.53,8,1/22/2018,17:00:00,Cash,7.3,B,17.812,374.052,262.85,93,26
131-58-1564,Mandalay,Normal,Male,Health and beauty,43.44,17,9/22/2018,16:00:00,Cash,7.9,B,36.924,775.404,624.77,113,15
501-25-6292,Mandalay,Normal,Female,Food and beverages,67.53,11,6/30/2018,16:00:00,Ewallet,9.5,B,37.1415,779.9715,559.69,NA,NA
663-21-5478,Naypyitaw,Normal,Male,Electronic accessories,82.72,8,3/2/2018,17:00:00,Ewallet,6.2,C,33.088,694.848,337.4,NA,NA
847-68-6870,Yangon,Normal,Male,Health and beauty,94.69,19,3/20/2018,16:00:00,Ewallet,9.1,A,89.9555,1889.0655,1053.5,NA,NA
883-36-3495,Naypyitaw,Member,Male,Home and lifestyle,15.26,2,5/14/2018,15:00:00,Cash,4.4,C,1.526,32.046,16.28,14,46
883-25-3999,Naypyitaw,Normal,Male,Fashion accessories,28.2,15,4/26/2018,10:00:00,Ewallet,4.9,C,21.15,444.15,339.91,NA,NA
698-87-6638,Mandalay,Member,Male,Fashion accessories,38.32,12,3/12/2018,18:00:00,Ewallet,9.6,B,22.992,482.832,321.23,NA,NA
403-91-5130,Mandalay,Member,Female,Fashion accessories,48.2,16,9/11/2018,11:00:00,Credit card,5.8,B,38.56,809.76,516.22,254,33
603-30-1493,Yangon,Member,Female,Home and lifestyle,95.06,19,5/14/2018,11:00:00,Cash,4.8,A,90.307,1896.447,1489.42,316,17
236-80-7723,Naypyitaw,Normal,Female,Fashion accessories,99.78,4,8/6/2018,18:00:00,Ewallet,6.3,C,19.956,419.076,260.81,NA,NA
754-99-7702,Naypyitaw,Member,Female,Fashion accessories,39.48,5,3/25/2018,17:00:00,Ewallet,7.1,C,9.87,207.27,113.1,NA,NA
803-84-4586,Mandalay,Normal,Male,Electronic accessories,86.06,14,4/4/2018,18:00:00,Cash,7.9,B,60.242,1265.082,854.3,350,29
587-24-5415,Naypyitaw,Member,Female,Home and lifestyle,53.12,10,12/7/2018,12:00:00,Credit card,8.4,C,26.56,557.76,268.39,262,49
898-44-5160,Naypyitaw,Member,Male,Home and lifestyle,45.74,3,12/19/2018,12:00:00,Credit card,9.3,C,6.861,144.081,122.94,14,10
227-57-6986,Mandalay,Member,Female,Food and beverages,65.36,5,9/2/2018,10:00:00,Credit card,5.7,B,16.34,343.14,272.63,54,16
452-73-4353,Yangon,Normal,Female,Fashion accessories,63.68,5,12/13/2018,15:00:00,Ewallet,6,A,15.92,334.32,258.22,NA,NA
716-46-5594,Mandalay,Member,Female,Fashion accessories,54.55,1,5/19/2018,16:00:00,Cash,9.2,B,2.7275,57.2775,46.87,7,14
797-54-9883,Naypyitaw,Normal,Female,Health and beauty,13.91,6,8/14/2018,12:00:00,Ewallet,7.3,C,4.173,87.633,48.73,NA,NA
728-83-1469,Yangon,Normal,Male,Electronic accessories,51.14,35,1/18/2018,10:00:00,Credit card,7.9,A,89.495,1879.395,1145.98,643,35
353-68-3214,Mandalay,Normal,Male,Fashion accessories,55.64,2,3/17/2018,13:00:00,Credit card,9.6,B,5.564,116.844,92.21,19,17
101-65-8075,Naypyitaw,Normal,Female,Health and beauty,48.58,9,12/2/2018,14:00:00,Cash,8.8,C,21.861,459.081,318.45,118,27
874-70-4094,Naypyitaw,Normal,Female,Electronic accessories,31.88,11,9/18/2018,16:00:00,Ewallet,7.8,C,17.534,368.214,183.24,NA,NA
259-36-1818,Yangon,Normal,Female,Fashion accessories,29.94,10,7/23/2018,12:00:00,Cash,4.2,A,14.97,314.37,202.54,96,32
435-67-5561,Naypyitaw,Member,Male,Health and beauty,99.58,6,5/29/2018,17:00:00,Credit card,5.7,C,29.874,627.354,316.26,281,47
638-86-6756,Yangon,Normal,Female,Home and lifestyle,78.38,14,1/25/2018,16:00:00,Cash,9,A,54.866,1152.186,771,326,29
209-74-5792,Mandalay,Normal,Male,Health and beauty,58.84,18,4/2/2018,12:00:00,Credit card,5.6,B,52.956,1112.076,872.21,186,17
941-34-4207,Mandalay,Member,Female,Sports and travel,50.23,13,3/8/2018,14:00:00,Credit card,7.8,B,32.6495,685.6395,387.84,265,40
664-37-9667,Mandalay,Member,Female,Electronic accessories,43.31,8,6/17/2018,19:00:00,Ewallet,9,B,17.324,363.804,297.86,NA,NA
225-28-9840,Mandalay,Member,Female,Sports and travel,78.74,2,1/17/2018,16:00:00,Credit card,4.8,B,7.874,165.354,93.78,63,40
965-67-3641,Yangon,Member,Male,Food and beverages,89.6,2,5/7/2018,18:00:00,Ewallet,9.1,A,8.96,188.16,131.58,NA,NA
510-88-1144,Yangon,Member,Female,Sports and travel,84.19,17,4/17/2018,18:00:00,Credit card,5,A,71.5615,1502.7915,1134.11,297,20
275-15-4049,Naypyitaw,Member,Male,Food and beverages,11.85,2,10/24/2018,16:00:00,Ewallet,7.8,C,1.185,24.885,19.83,NA,NA
240-12-1914,Naypyitaw,Normal,Female,Home and lifestyle,60.03,3,11/21/2018,18:00:00,Credit card,6,C,9.0045,189.0945,144.37,35,19
190-71-6279,Yangon,Normal,Female,Electronic accessories,21.25,32,5/22/2018,18:00:00,Credit card,8.5,A,34,714,521.55,158,23
300-74-7404,Naypyitaw,Member,Male,Health and beauty,35.59,2,11/19/2018,19:00:00,Ewallet,6.4,C,3.559,74.739,36.72,NA,NA
775-56-3453,Naypyitaw,Normal,Male,Fashion accessories,88.7,15,10/13/2018,14:00:00,Ewallet,9.8,C,66.525,1397.025,1145.99,NA,NA
564-56-5001,Naypyitaw,Member,Female,Sports and travel,72.13,4,9/14/2018,19:00:00,Ewallet,6.9,C,14.426,302.946,237.99,NA,NA
940-29-4715,Naypyitaw,Member,Female,Electronic accessories,71.15,6,6/11/2018,19:00:00,Cash,5.7,C,21.345,448.245,221.57,205,48
619-91-4254,Mandalay,Normal,Male,Health and beauty,41.82,18,7/6/2018,17:00:00,Credit card,6.7,B,37.638,790.398,470.04,282,37
755-11-4559,Mandalay,Member,Female,Fashion accessories,22.77,7,5/27/2018,17:00:00,Cash,9.9,B,7.9695,167.3595,92.14,67,42
856-44-2588,Yangon,Normal,Male,Health and beauty,93.24,7,10/4/2018,14:00:00,Credit card,9.1,A,32.634,685.314,394.79,257,39
658-48-8062,Mandalay,Member,Male,Health and beauty,23.17,13,1/24/2018,12:00:00,Credit card,9.2,B,15.0605,316.2705,175.24,125,41
794-85-9190,Mandalay,Normal,Female,Fashion accessories,62.11,10,8/3/2018,12:00:00,Cash,9,B,31.055,652.155,481.9,139,22
938-89-1586,Mandalay,Member,Female,Fashion accessories,49.87,1,7/16/2018,16:00:00,Cash,7.1,B,2.4935,52.3635,27.51,22,44
608-99-7644,Naypyitaw,Normal,Female,Sports and travel,46.43,6,10/6/2018,12:00:00,Ewallet,9.1,C,13.929,292.509,246.89,NA,NA
994-23-9194,Mandalay,Member,Female,Home and lifestyle,19.39,19,3/31/2018,15:00:00,Credit card,6.5,B,18.4205,386.8305,264.5,103,28
351-20-9148,Mandalay,Member,Female,Health and beauty,25.51,12,10/26/2018,18:00:00,Ewallet,8.2,B,15.306,321.426,166.93,NA,NA
183-55-4639,Yangon,Member,Male,Fashion accessories,49.15,5,8/3/2018,17:00:00,Cash,4.7,A,12.2875,258.0375,206.08,39,16
592-58-4255,Mandalay,Normal,Female,Electronic accessories,89.16,13,4/10/2018,13:00:00,Cash,4.3,B,57.954,1217.034,621.67,537,46
929-51-9086,Naypyitaw,Member,Male,Health and beauty,46.77,16,3/11/2018,11:00:00,Credit card,5.1,C,37.416,785.736,475.02,273,36
264-91-5269,Mandalay,Normal,Female,Fashion accessories,20.14,5,7/11/2018,10:00:00,Cash,7,B,5.035,105.735,76.18,24,24
230-64-6591,Naypyitaw,Member,Male,Home and lifestyle,95.22,20,1/5/2018,16:00:00,Cash,6.9,C,95.22,1999.62,1627.05,277,14
641-20-3859,Mandalay,Normal,Female,Fashion accessories,23.89,5,8/1/2018,12:00:00,Ewallet,6.6,B,5.9725,125.4225,90.32,NA,NA
359-40-9468,Naypyitaw,Member,Male,Electronic accessories,82.51,14,5/20/2018,15:00:00,Credit card,7.7,C,57.757,1212.897,699.25,455,39
200-88-4637,Naypyitaw,Normal,Male,Fashion accessories,43.35,1,3/5/2018,16:00:00,Ewallet,5.8,C,2.1675,45.5175,23.61,NA,NA
316-49-9706,Naypyitaw,Normal,Male,Home and lifestyle,84.02,10,6/18/2018,16:00:00,Credit card,9.2,C,42.01,882.21,456.06,384,45
577-23-8100,Yangon,Member,Male,Home and lifestyle,88.32,2,1/2/2018,13:00:00,Credit card,8.7,A,8.832,185.472,138.7,37,21
300-32-1585,Yangon,Normal,Male,Fashion accessories,69.48,10,3/10/2018,17:00:00,Cash,7.2,A,34.74,729.54,376.78,318,45
819-28-4303,Yangon,Member,Female,Fashion accessories,16.94,16,8/14/2018,18:00:00,Ewallet,7.5,A,13.552,284.592,200.99,NA,NA
195-55-1204,Naypyitaw,Normal,Male,Fashion accessories,48.5,12,9/23/2018,18:00:00,Cash,9,C,29.1,611.1,448.48,133,22
905-22-3919,Yangon,Member,Male,Home and lifestyle,79.58,6,3/17/2018,10:00:00,Ewallet,8.3,A,23.874,501.354,374.71,NA,NA
306-18-3221,Yangon,Member,Male,Health and beauty,85.25,5,10/3/2018,11:00:00,Cash,4,A,21.3125,447.5625,318.66,107,25
141-64-3527,Naypyitaw,Member,Male,Health and beauty,56.92,13,11/26/2018,16:00:00,Credit card,9.2,C,36.998,776.958,611.64,128,17
217-79-8389,Yangon,Normal,Male,Health and beauty,15.26,18,4/18/2018,15:00:00,Cash,8.5,A,13.734,288.414,163,111,40
926-30-6340,Yangon,Normal,Female,Fashion accessories,16.15,18,3/25/2018,12:00:00,Ewallet,6.9,A,14.535,305.235,222.56,NA,NA
142-37-2286,Naypyitaw,Member,Female,Fashion accessories,61.73,17,3/7/2018,19:00:00,Cash,4.9,C,52.4705,1101.8805,944.33,105,10
238-59-8592,Mandalay,Normal,Male,Sports and travel,28.01,20,11/21/2018,16:00:00,Credit card,6.1,B,28.01,588.21,482.59,77,13
543-69-8661,Naypyitaw,Normal,Female,Home and lifestyle,95.89,3,9/15/2018,14:00:00,Ewallet,6.1,C,14.3835,302.0535,198.94,NA,NA
278-91-9578,Yangon,Member,Female,Fashion accessories,97.41,16,1/8/2018,16:00:00,Credit card,6.2,A,77.928,1636.488,903.06,655,42
588-90-9337,Yangon,Member,Female,Health and beauty,96.68,17,6/26/2018,18:00:00,Cash,4.9,A,82.178,1725.738,1314.9,328,20
717-26-9473,Mandalay,Normal,Female,Electronic accessories,82.42,18,4/24/2018,13:00:00,Credit card,6.6,B,74.178,1557.738,1303.52,180,12
387-55-7893,Naypyitaw,Normal,Male,Fashion accessories,81.62,11,5/14/2018,12:00:00,Ewallet,9.6,C,44.891,942.711,634.38,NA,NA
873-82-6577,Naypyitaw,Normal,Female,Electronic accessories,48.58,6,4/3/2018,13:00:00,Credit card,6.8,C,14.574,306.054,189.71,101,34
924-57-5823,Mandalay,Normal,Female,Fashion accessories,97.63,18,10/14/2018,12:00:00,Ewallet,4,B,87.867,1845.207,1524.25,NA,NA
512-48-8080,Yangon,Member,Female,Electronic accessories,83.15,30,6/17/2018,14:00:00,Cash,9.2,A,124.725,2619.225,1655.76,838,33
725-75-5072,Yangon,Member,Male,Home and lifestyle,50.03,2,10/19/2018,13:00:00,Ewallet,6.5,A,5.003,105.063,81.73,NA,NA
716-46-8890,Yangon,Normal,Male,Food and beverages,25.61,18,4/2/2018,10:00:00,Cash,7.3,A,23.049,484.029,323.9,137,29
918-78-8764,Naypyitaw,Member,Female,Sports and travel,21.52,20,6/20/2018,18:00:00,Ewallet,9,C,21.52,451.92,363.53,NA,NA
621-99-1888,Yangon,Normal,Female,Fashion accessories,68.53,19,4/11/2018,15:00:00,Ewallet,4.5,A,65.1035,1367.1735,1170.18,NA,NA
479-46-9028,Naypyitaw,Normal,Female,Sports and travel,26.51,20,3/6/2018,15:00:00,Cash,5.3,C,26.51,556.71,416.92,113,21
205-65-8233,Mandalay,Member,Male,Electronic accessories,61.92,12,4/2/2018,10:00:00,Credit card,8,B,37.152,780.192,521.75,221,29
567-11-5616,Naypyitaw,Normal,Female,Home and lifestyle,23.14,6,10/23/2018,19:00:00,Credit card,5.1,C,6.942,145.782,114.94,23,17
430-36-6526,Mandalay,Member,Male,Food and beverages,77.32,4,12/21/2018,18:00:00,Ewallet,8.1,B,15.464,324.744,194.25,NA,NA
437-65-2677,Mandalay,Member,Female,Fashion accessories,74.38,10,12/24/2018,14:00:00,Ewallet,6.4,B,37.19,780.99,512.48,NA,NA
571-75-1634,Naypyitaw,Normal,Male,Food and beverages,60.45,11,8/22/2018,17:00:00,Credit card,8.8,C,33.2475,698.1975,411.09,253,38
137-93-1885,Naypyitaw,Member,Male,Sports and travel,58.57,8,11/30/2018,15:00:00,Cash,7.4,C,23.428,491.988,394.85,73,15
284-45-7553,Yangon,Normal,Female,Food and beverages,48.31,5,12/2/2018,17:00:00,Ewallet,9.5,A,12.0775,253.6275,175.77,NA,NA
823-57-3921,Naypyitaw,Normal,Female,Health and beauty,93.24,14,11/22/2018,12:00:00,Credit card,7.3,C,65.268,1370.628,960.12,345,26
293-80-7976,Mandalay,Normal,Male,Health and beauty,68.31,2,7/11/2018,19:00:00,Cash,5.5,B,6.831,143.451,104.62,32,23
870-42-9474,Mandalay,Normal,Female,Fashion accessories,57.17,10,1/1/2018,16:00:00,Credit card,6.1,B,28.585,600.285,456.54,115,20
694-33-6919,Yangon,Member,Female,Sports and travel,30.88,7,8/11/2018,12:00:00,Credit card,8.5,A,10.808,226.968,159.41,56,26
160-38-4057,Mandalay,Member,Female,Health and beauty,97.05,5,5/21/2018,13:00:00,Credit card,9.9,B,24.2625,509.5125,318.72,166,34
715-36-5600,Mandalay,Member,Female,Health and beauty,22.88,16,5/16/2018,18:00:00,Cash,6.1,B,18.304,384.384,302.07,64,17
824-86-5271,Mandalay,Member,Female,Fashion accessories,64.22,8,7/1/2018,12:00:00,Credit card,8,B,25.688,539.448,387.27,126,24
485-68-7821,Yangon,Member,Female,Electronic accessories,46.45,32,8/23/2018,11:00:00,Cash,4.4,A,74.32,1560.72,871.51,614,41
529-72-2556,Yangon,Normal,Female,Sports and travel,64.4,19,6/9/2018,11:00:00,Ewallet,8,A,61.18,1284.78,746.76,NA,NA
628-18-5267,Yangon,Member,Male,Home and lifestyle,27.4,7,5/11/2018,17:00:00,Cash,6.9,A,9.59,201.39,108.15,83,43
972-21-9902,Yangon,Member,Female,Fashion accessories,14.84,3,8/6/2018,10:00:00,Cash,9,A,2.226,46.746,36.47,8,18
488-30-6844,Yangon,Member,Male,Electronic accessories,25.57,27,8/31/2018,12:00:00,Ewallet,5.5,A,34.5195,724.9095,485.6,NA,NA
658-43-2591,Mandalay,Normal,Female,Sports and travel,67.1,10,2/4/2018,11:00:00,Cash,10,B,33.55,704.55,344.4,326,48
435-99-8386,Naypyitaw,Member,Female,Electronic accessories,35.71,6,4/3/2018,16:00:00,Cash,8,C,10.713,224.973,162.15,52,24
633-77-5908,Naypyitaw,Member,Female,Health and beauty,22.88,12,11/16/2018,14:00:00,Credit card,4.2,C,13.728,288.288,190.32,84,30
519-44-1733,Mandalay,Member,Female,Home and lifestyle,39.48,11,7/25/2018,10:00:00,Credit card,5.6,B,21.714,455.994,346.22,88,20
730-91-2053,Naypyitaw,Member,Female,Sports and travel,57.04,3,5/26/2018,17:00:00,Ewallet,7.3,C,8.556,179.676,140.26,NA,NA
101-74-8293,Mandalay,Normal,Female,Sports and travel,19.44,9,4/5/2018,17:00:00,Ewallet,9.5,B,8.748,183.708,152.72,NA,NA
561-17-6606,Mandalay,Member,Male,Electronic accessories,93.09,4,6/27/2018,13:00:00,Credit card,6.6,B,18.618,390.978,232.86,139,37
840-50-2307,Mandalay,Normal,Female,Fashion accessories,33.51,19,4/13/2018,12:00:00,Ewallet,4.8,B,31.8345,668.5245,338.4,NA,NA
957-19-4477,Naypyitaw,Normal,Female,Food and beverages,28.35,4,5/16/2018,14:00:00,Ewallet,5.4,C,5.67,119.07,85.41,NA,NA
443-15-1053,Yangon,Member,Female,Fashion accessories,36.04,11,5/13/2018,11:00:00,Cash,8,A,19.822,416.262,220.19,176,44
663-67-8845,Yangon,Normal,Female,Electronic accessories,45.05,5,2/22/2018,14:00:00,Cash,8.1,A,11.2625,236.5125,153.88,71,31
381-61-1639,Mandalay,Normal,Female,Health and beauty,31.34,18,3/22/2018,10:00:00,Credit card,6.5,B,28.206,592.326,471.47,92,16
737-27-7832,Yangon,Normal,Female,Sports and travel,77.49,18,9/30/2018,16:00:00,Cash,8.3,A,69.741,1464.561,788.06,606,43
891-45-5481,Mandalay,Member,Female,Food and beverages,69.75,13,3/19/2018,10:00:00,Cash,5.9,B,45.3375,952.0875,762.94,143,15
137-78-3498,Mandalay,Normal,Male,Food and beverages,43.2,8,1/31/2018,16:00:00,Cash,6.3,B,17.28,362.88,247.04,98,28
440-23-8326,Yangon,Normal,Male,Fashion accessories,87.17,15,11/2/2018,12:00:00,Cash,6.4,A,65.3775,1372.9275,1088.21,219,16
869-67-9907,Mandalay,Normal,Male,Food and beverages,55.3,12,11/30/2018,17:00:00,Cash,6.4,B,33.18,696.78,345.01,318,48
320-30-4839,Mandalay,Member,Female,Home and lifestyle,57.13,4,4/2/2018,10:00:00,Ewallet,5.6,B,11.426,239.946,185.88,NA,NA
222-79-4051,Mandalay,Normal,Male,Sports and travel,53.28,13,8/17/2018,10:00:00,Cash,7.3,B,34.632,727.272,375.99,316,45
439-14-1980,Naypyitaw,Member,Female,Home and lifestyle,90.97,16,4/16/2018,17:00:00,Ewallet,4.5,C,72.776,1528.296,927.99,NA,NA
137-20-8807,Yangon,Normal,Male,Sports and travel,58.45,11,2/26/2018,16:00:00,Cash,4.8,A,32.1475,675.0975,535.64,107,16
766-92-1576,Mandalay,Member,Female,Health and beauty,95.21,7,4/25/2018,18:00:00,Cash,9.7,B,33.3235,699.7935,469.68,196,29
768-70-2095,Naypyitaw,Normal,Female,Health and beauty,77.08,18,7/26/2018,15:00:00,Cash,9,C,69.372,1456.812,836.39,551,39
414-39-5325,Yangon,Member,Male,Electronic accessories,39.31,17,11/6/2018,15:00:00,Ewallet,9.1,A,33.4135,701.6835,401.76,NA,NA
543-23-2334,Naypyitaw,Member,Female,Sports and travel,47.95,9,7/12/2018,15:00:00,Ewallet,4.3,C,21.5775,453.1275,382.76,NA,NA
624-14-9710,Mandalay,Normal,Female,Electronic accessories,74.01,10,7/18/2018,17:00:00,Ewallet,6.6,B,37.005,777.105,453.42,NA,NA
415-91-3743,Mandalay,Normal,Female,Fashion accessories,69.87,4,6/8/2018,17:00:00,Cash,7.1,B,13.974,293.454,193.86,85,30
754-96-1695,Yangon,Member,Male,Sports and travel,73.25,17,5/2/2018,14:00:00,Ewallet,6.5,A,62.2625,1307.5125,927.5,NA,NA
509-17-9583,Naypyitaw,Normal,Male,Home and lifestyle,52.38,12,11/14/2018,14:00:00,Credit card,6.4,C,31.428,659.988,325.58,302,48
389-45-8567,Yangon,Normal,Female,Fashion accessories,58.65,15,8/5/2018,12:00:00,Cash,4.6,A,43.9875,923.7375,742.62,137,15
986-43-5928,Mandalay,Member,Male,Electronic accessories,74.36,5,1/23/2018,11:00:00,Ewallet,7.7,B,18.59,390.39,218.87,NA,NA
130-56-7063,Naypyitaw,Member,Male,Home and lifestyle,12.19,20,12/16/2018,16:00:00,Credit card,4.4,C,12.19,255.99,170.64,73,30
108-11-7666,Mandalay,Member,Male,Health and beauty,94.9,15,1/12/2018,10:00:00,Credit card,8.3,B,71.175,1494.675,770.3,653,45
555-31-6509,Yangon,Normal,Male,Health and beauty,53.85,1,9/29/2018,18:00:00,Credit card,5.3,A,2.6925,56.5425,36.17,17,32
