invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax,total,cogs,gross_income,gross_margin_percentage
178-52-2130,Naypyitaw,Member,Male,Home and lifestyle,39.94,4,11/4/2019,11:00:00,Ewallet,8.6,C,7.988,167.748,103.91,NA,NA
320-80-3145,Yangon,Normal,Female,Home and lifestyle,50.38,17,12/23/2019,14:00:00,Cash,9.1,A,42.823,899.283,453.96,402,47
579-78-6114,Naypyitaw,Member,Female,Fashion accessories,16.71,9,12/14/2019,14:00:00,Credit card,6.7,C,7.5195,157.9095,98.36,52,34
420-59-8030,Naypyitaw,Normal,Male,Fashion accessories,33.55,2,8/25/2019,19:00:00,Credit card,6,C,3.355,70.455,55.12,11,17
298-39-9479,Mandalay,Normal,Male,Health and beauty,31,8,8/12/2019,19:00:00,Ewallet,5.4,B,12.4,260.4,128.69,NA,NA
242-35-2146,Yangon,Member,Male,Home and lifestyle,30.88,2,5/23/2019,10:00:00,Credit card,7,A,3.088,64.848,48.11,13,22
500-29-8639,Naypyitaw,Member,Male,Electronic accessories,76.45,10,8/2/2019,11:00:00,Credit card,5.6,C,38.225,802.725,572.61,191,25
196-56-7344,Mandalay,Member,Male,Fashion accessories,65.4,14,10/18/2019,17:00:00,Cash,8.2,B,45.78,961.38,735.16,180,19
303-11-5584,Yangon,Member,Female,Electronic accessories,67.07,17,2/27/2019,12:00:00,Ewallet,6.5,A,57.0095,1197.1995,573.8,NA,NA
139-11-6053,Naypyitaw,Normal,Male,Fashion accessories,53.39,10,1/30/2019,10:00:00,Cash,7,C,26.695,560.595,460.59,73,13
644-45-7107,Naypyitaw,Member,Female,Home and lifestyle,26.27,13,3/26/2019,19:00:00,Cash,5.7,C,17.0755,358.5855,256.04,85,25
900-14-1696,Yangon,Normal,Female,Health and beauty,60.81,2,1/6/2019,16:00:00,Credit card,8.5,A,6.081,127.701,62.88,58,48
256-30-9310,Mandalay,Member,Male,Electronic accessories,80.03,8,5/25/2019,13:00:00,Cash,4.8,B,32.012,672.252,357.12,283,44
156-34-4364,Yangon,Normal,Male,Food and beverages,33.72,5,2/14/2019,15:00:00,Credit card,8.7,A,8.43,177.03,89.99,78,46
309-91-7249,Naypyitaw,Member,Male,Health and beauty,85.54,18,10/19/2019,16:00:00,Credit card,8.6,C,76.986,1616.706,1066.7,473,30
397-50-5723,Mandalay,Member,Male,Fashion accessories,68.07,4,11/3/2019,10:00:00,Cash,9.6,B,13.614,285.894,239.74,32,11
418-48-8513,Mandalay,Normal,Female,Electronic accessories,59.58,20,3/17/2019,17:00:00,Credit card,4.3,B,59.58,1251.18,664.67,526,44
936-39-1425,Naypyitaw,Member,Male,Health and beauty,34.64,13,2/15/2019,17:00:00,Ewallet,9.2,C,22.516,472.836,294.82,NA,NA
674-90-7477,Mandalay,Member,Male,Food and beverages,51.31,12,7/7/2019,12:00:00,Credit card,9.8,B,30.786,646.506,410.11,205,33
768-68-8391,Yangon,Normal,Male,Electronic accessories,82.31,12,1/20/2019,14:00:00,Cash,4.6,A,49.386,1037.106,564.86,422,42
927-50-8423,Naypyitaw,Normal,Male,Food and beverages,41.65,17,5/17/2019,15:00:00,Cash,8.4,C,35.4025,743.4525,509.06,198,28
294-85-1130,Yangon,Normal,Female,Sports and travel,62.88,17,6/13/2019,19:00:00,Credit card,6.6,A,53.448,1122.408,615.78,453,42
760-43-3204,Naypyitaw,Normal,Female,Food and beverages,12.97,9,3/28/2019,14:00:00,Cash,5.2,C,5.8365,122.5665,87.22,29,25
789-69-6715,Naypyitaw,Member,Female,Electronic accessories,30.96,6,6/2/2019,16:00:00,Cash,4.5,C,9.288,195.048,115.12,70,38
671-28-5571,Mandalay,Member,Male,Electronic accessories,53.15,14,6/25/2019,12:00:00,Credit card,4.9,B,37.205,781.305,393.27,350,47
896-72-4070,Naypyitaw,Member,Female,Fashion accessories,20.4,8,1/5/2019,15:00:00,Credit card,5.1,C,8.16,171.36,121.66,41,25
134-36-2059,Mandalay,Member,Male,Fashion accessories,73.43,2,1/13/2019,10:00:00,Credit card,6.4,B,7.343,154.203,118.18,28,19
876-69-7132,Yangon,Member,Female,Electronic accessories,87.91,2,12/2/2019,15:00:00,Ewallet,1.3,A,8.791,184.611,158.1,NA,NA
281-26-6303,Naypyitaw,Member,Female,Home and lifestyle,97.14,1,1/21/2019,19:00:00,Ewallet,4.4,C,4.857,101.997,63.88,NA,NA
296-46-3761,Naypyitaw,Member,Female,Food and beverages,62.88,2,6/12/2019,19:00:00,Credit card,4.2,C,6.288,132.048,101.91,23,18
253-99-6070,Naypyitaw,Normal,Male,Electronic accessories,46.46,17,2/11/2019,17:00:00,Credit card,8.4,C,39.491,829.311,602.28,187,23
896-10-4224,Mandalay,Member,Male,Home and lifestyle,36.78,13,11/27/2019,17:00:00,Credit card,7.4,B,23.907,502.047,383.01,95,19
162-35-1497,Yangon,Member,Male,Health and beauty,28.01,10,12/9/2019,12:00:00,Cash,8.2,A,14.005,294.105,141.72,138,49
328-73-9850,Naypyitaw,Normal,Male,Food and beverages,47.53,17,4/3/2019,18:00:00,Credit card,6.5,C,40.4005,848.4105,574.77,233,28
897-44-4626,Naypyitaw,Member,Male,Electronic accessories,50.91,16,8/17/2019,13:00:00,Cash,8.7,C,40.728,855.288,584.49,230,28
441-91-1652,Mandalay,Normal,Male,Home and lifestyle,88.41,2,9/23/2019,18:00:00,Cash,8,B,8.841,185.661,122.16,54,30
744-76-6168,Mandalay,Normal,Female,Food and beverages,71.08,5,10/1/2019,13:00:00,Ewallet,8.6,B,17.77,373.17,288.24,NA,NA
907-45-3435,Mandalay,Member,Female,Fashion accessories,21.69,8,1/25/2019,12:00:00,Credit card,8.6,B,8.676,182.196,123.11,50,29
848-56-4725,Naypyitaw,Member,Male,Health and beauty,39.2,19,5/21/2019,17:00:00,Cash,5.3,C,37.24,782.04,563.07,181,24
126-47-8130,Naypyitaw,Normal,Male,Electronic accessories,88.98,7,8/5/2019,14:00:00,Cash,7.5,C,31.143,654.003,394.38,228,36
843-91-9361,Naypyitaw,Member,Female,Electronic accessories,89.61,1,5/8/2019,14:00:00,Ewallet,7.7,C,4.4805,94.0905,47.37,NA,NA
911-54-8248,Naypyitaw,Member,Male,Sports and travel,90.36,13,8/1/2019,16:00:00,Credit card,4.8,C,58.734,1233.414,629.18,545,46
219-13-8081,Mandalay,Member,Male,Food and beverages,65.49,6,4/27/2019,18:00:00,Credit card,8.2,B,19.647,412.587,272.19,120,30
536-54-3463,Naypyitaw,Member,Female,Fashion accessories,68.22,4,4/28/2019,10:00:00,Ewallet,6,C,13.644,286.524,141.9,NA,NA
276-46-4761,Naypyitaw,Member,Female,Food and beverages,90.43,3,8/21/2019,10:00:00,Cash,6.2,C,13.5645,284.8545,217.14,54,19
550-98-9417,Mandalay,Member,Male,Health and beauty,35.2,2,5/10/2019,18:00:00,Cash,6,B,3.52,73.92,43.44,26,38
291-26-3370,Mandalay,Normal,Male,Home and lifestyle,38.31,4,1/15/2019,14:00:00,Cash,5.4,B,7.662,160.902,105.08,48,31
569-56-2525,Yangon,Normal,Male,Sports and travel,11.9,20,9/1/2019,11:00:00,Cash,5,A,11.9,249.9,205.25,32,13
323-41-5442,Naypyitaw,Member,Female,Food and beverages,92.55,8,5/9/2019,12:00:00,Ewallet,6.3,C,37.02,777.42,507.84,NA,NA
899-33-9089,Naypyitaw,Normal,Male,Electronic accessories,57.07,14,9/14/2019,13:00:00,Credit card,7.6,C,39.949,838.929,616.72,182,22
724-37-7787,Mandalay,Member,Female,Electronic accessories,30.94,4,6/16/2019,19:00:00,Cash,8.3,B,6.188,129.948,75.46,48,39
486-72-6173,Mandalay,Member,Male,Sports and travel,18.36,1,10/12/2019,15:00:00,Cash,4.3,B,0.918,19.278,15.46,2,15
682-85-3682,Naypyitaw,Normal,Female,Food and beverages,52.2,18,1/19/2019,14:00:00,Credit card,8.3,C,46.98,986.58,573.59,366,38
834-49-3514,Yangon,Normal,Female,Electronic accessories,53.91,25,1/8/2019,14:00:00,Cash,8.2,A,67.3875,1415.1375,920.5,427,31
697-55-8146,Yangon,Member,Male,Home and lifestyle,77.88,1,1/9/2019,13:00:00,Cash,4.2,A,3.894,81.774,59.43,18,23
753-60-4799,Naypyitaw,Normal,Male,Electronic accessories,87.96,11,9/3/2019,14:00:00,Ewallet,6,C,48.378,1015.938,563.26,NA,NA
282-79-2911,Naypyitaw,Normal,Female,Electronic accessories,25.81,16,7/25/2019,18:00:00,Ewallet,7.5,C,20.648,433.608,212.95,NA,NA
562-19-4753,Naypyitaw,Member,Male,Fashion accessories,94.07,18,5/14/2019,11:00:00,Cash,8.1,C,84.663,1777.923,1098.97,594,35
537-92-9791,Naypyitaw,Member,Male,Electronic accessories,17,16,4/21/2019,19:00:00,Credit card,9.9,C,13.6,285.6,206.19,65,24
778-66-5574,Naypyitaw,Member,Female,Fashion accessories,84.89,12,10/6/2019,13:00:00,Credit card,7,C,50.934,1069.614,719.87,298,29
904-86-4924,Naypyitaw,Member,Female,Fashion accessories,91.52,16,2/5/2019,11:00:00,Ewallet,7.2,C,73.216,1537.536,910.34,NA,NA
469-74-1344,Naypyitaw,Normal,Female,Sports and travel,77.9,5,7/8/2019,19:00:00,Cash,8.9,C,19.475,408.975,203.96,185,47
999-76-4200,Naypyitaw,Member,Female,Fashion accessories,65.29,19,4/23/2019,14:00:00,Credit card,9.2,C,62.0255,1302.5355,805,435,35
269-37-8488,Mandalay,Normal,Male,Health and beauty,72.31,13,8/10/2019,18:00:00,Credit card,6.5,B,47.0015,987.0315,701.21,238,25
934-45-2832,Naypyitaw,Member,Male,Food and beverages,89.68,8,3/2/2019,14:00:00,Ewallet,7.8,C,35.872,753.312,419.12,NA,NA
444-85-8890,Mandalay,Normal,Female,Fashion accessories,29.21,8,5/31/2019,13:00:00,Ewallet,5,B,11.684,245.364,178.43,NA,NA
700-71-2811,Naypyitaw,Member,Female,Food and beverages,96.28,5,7/5/2019,17:00:00,Cash,9.4,C,24.07,505.47,267.95,213,44
997-34-1046,Mandalay,Normal,Male,Home and lifestyle,97.77,5,4/18/2019,11:00:00,Credit card,6.9,B,24.4425,513.2925,304.32,184,37
773-54-9822,Yangon,Member,Female,Health and beauty,50.82,17,3/5/2019,16:00:00,Credit card,4.2,A,43.197,907.137,764.83,99,11
104-95-3715,Yangon,Normal,Male,Home and lifestyle,50.23,1,7/4/2019,11:00:00,Cash,5.1,A,2.5115,52.7415,36.05,14,28
464-40-5875,Mandalay,Normal,Female,Electronic accessories,11.42,15,9/11/2019,18:00:00,Credit card,4.5,B,8.565,179.865,123.66,47,27
194-92-5404,Naypyitaw,Normal,Female,Home and lifestyle,32.21,13,9/5/2019,18:00:00,Ewallet,8.7,C,20.9365,439.6665,295.63,NA,NA
772-22-2347,Mandalay,Normal,Male,Health and beauty,34.9,17,12/31/2019,16:00:00,Cash,6.8,B,29.665,622.965,532.62,60,10
480-68-1353,Mandalay,Member,Male,Home and lifestyle,75.45,8,1/5/2019,11:00:00,Ewallet,7.4,B,30.18,633.78,311.74,NA,NA
482-99-2053,Naypyitaw,Normal,Male,Health and beauty,91.28,12,10/7/2019,12:00:00,Credit card,4.4,C,54.768,1150.128,646.13,449,41
715-71-4659,Mandalay,Normal,Female,Electronic accessories,87.91,12,8/10/2019,17:00:00,Cash,7.7,B,52.746,1107.666,638.47,416,39
263-59-3566,Mandalay,Normal,Female,Home and lifestyle,60.15,8,6/16/2019,10:00:00,Ewallet,4.5,B,24.06,505.26,253.2,NA,NA
166-34-5903,Mandalay,Member,Male,Fashion accessories,82.94,20,11/19/2019,12:00:00,Cash,7,B,82.94,1741.74,1472.76,186,11
861-38-3002,Naypyitaw,Member,Male,Food and beverages,88.91,15,2/24/2019,10:00:00,Cash,8,C,66.6825,1400.3325,1166.23,167,12
994-25-7781,Naypyitaw,Normal,Female,Food and beverages,95.2,20,2/23/2019,13:00:00,Cash,8.4,C,95.2,1999.2,1678.94,225,11
167-14-1716,Yangon,Member,Female,Sports and travel,26.88,14,3/6/2019,18:00:00,Credit card,9.2,A,18.816,395.136,286.48,89,23
791-80-6782,Mandalay,Normal,Male,Food and beverages,91.15,8,9/5/2019,19:00:00,Credit card,7.8,B,36.46,765.66,447.67,281,38
661-75-9331,Mandalay,Member,Female,Home and lifestyle,17.58,20,11/7/2019,12:00:00,Ewallet,7.6,B,17.58,369.18,284.31,NA,NA
967-22-4914,Mandalay,Normal,Female,Health and beauty,58.91,7,1/31/2019,14:00:00,Credit card,6,B,20.6185,432.9885,223.24,189,45
901-15-1828,Mandalay,Member,Male,Food and beverages,40.71,1,6/8/2019,14:00:00,Ewallet,5.9,B,2.0355,42.7455,31.42,NA,NA
604-58-2697,Naypyitaw,Member,Male,Fashion accessories,42.22,8,11/15/2019,15:00:00,Ewallet,9,C,16.888,354.648,235.89,NA,NA
773-30-1715,Yangon,Member,Male,Health and beauty,47.54,8,6/1/2019,13:00:00,Credit card,4.6,A,19.016,399.336,232.63,147,38
602-93-5476,Naypyitaw,Member,Female,Electronic accessories,96.7,15,8/15/2019,12:00:00,Cash,4.7,C,72.525,1523.025,838.71,611,42
847-68-2192,Naypyitaw,Member,Male,Food and beverages,61.07,15,8/17/2019,13:00:00,Credit card,4.1,C,45.8025,961.8525,504.59,411,44
779-62-6548,Mandalay,Member,Female,Home and lifestyle,46.67,11,3/29/2019,15:00:00,Credit card,9.7,B,25.6685,539.0385,302.36,211,41
931-80-3673,Mandalay,Normal,Male,Food and beverages,93.5,1,1/23/2019,15:00:00,Credit card,4.5,B,4.675,98.175,81.31,12,13
709-32-4985,Yangon,Member,Female,Food and beverages,24.21,20,6/2/2019,19:00:00,Cash,7.2,A,24.21,508.41,342.95,141,29
359-15-2704,Yangon,Normal,Male,Food and beverages,86.15,3,4/24/2019,17:00:00,Credit card,4.6,A,12.9225,271.3725,229.66,28,11
213-87-8511,Naypyitaw,Normal,Male,Electronic accessories,29.48,14,11/1/2019,16:00:00,Ewallet,5.9,C,20.636,433.356,221.03,NA,NA
642-52-2956,Naypyitaw,Member,Male,Electronic accessories,80.47,19,12/17/2019,16:00:00,Ewallet,8.9,C,76.4465,1605.3765,1162.12,NA,NA
563-34-8230,Mandalay,Member,Male,Fashion accessories,14.78,5,12/16/2019,14:00:00,Ewallet,6,B,3.695,77.595,57.64,NA,NA
946-33-3871,Yangon,Normal,Female,Sports and travel,82.92,10,11/27/2019,13:00:00,Ewallet,8.1,A,41.46,870.66,475.17,NA,NA
968-14-8243,Naypyitaw,Member,Female,Health and beauty,54.73,14,1/17/2019,16:00:00,Ewallet,8.2,C,38.311,804.531,553.4,NA,NA
733-30-4859,Naypyitaw,Normal,Female,Health and beauty,50.37,16,5/6/2019,15:00:00,Cash,6.2,C,40.296,846.216,531.12,274,34
105-80-7732,Yangon,Normal,Female,Health and beauty,21.1,5,9/5/2019,17:00:00,Cash,4.5,A,5.275,110.775,58.37,47,44
165-16-7754,Yangon,Normal,Female,Electronic accessories,80.06,2,10/14/2019,17:00:00,Credit card,1.4,A,8.006,168.126,134.21,25,16
801-45-5596,Naypyitaw,Normal,Female,Sports and travel,41.78,20,7/18/2019,15:00:00,Ewallet,6.6,C,41.78,877.38,556.6,NA,NA
904-29-1444,Naypyitaw,Member,Male,Fashion accessories,47.34,3,10/8/2019,10:00:00,Ewallet,6.3,C,7.101,149.121,105.93,NA,NA
430-21-1133,Yangon,Normal,Female,Food and beverages,75.39,9,1/3/2019,16:00:00,Credit card,9.8,A,33.9255,712.4355,421.28,257,37
672-51-5767,Naypyitaw,Normal,Male,Home and lifestyle,45.33,4,1/18/2019,10:00:00,Ewallet,7.9,C,9.066,190.386,155.01,NA,NA
860-29-3342,Mandalay,Member,Male,Sports and travel,56.12,15,8/25/2019,11:00:00,Cash,7.4,B,42.09,883.89,663.45,178,21
691-48-5999,Yangon,Normal,Female,Health and beauty,28.69,1,7/9/2019,18:00:00,Ewallet,9,A,1.4345,30.1245,21.35,NA,NA
932-95-9452,Mandalay,Normal,Male,Electronic accessories,34.33,20,11/20/2019,15:00:00,Cash,7,B,34.33,720.93,580.61,105,15
314-56-4787,Naypyitaw,Member,Female,Food and beverages,24.98,7,11/2/2019,16:00:00,Cash,5.6,C,8.743,183.603,117.34,57,32
429-36-9208,Yangon,Member,Female,Electronic accessories,53.83,12,3/21/2019,10:00:00,Cash,7.7,A,32.298,678.258,456.38,189,29
922-93-8693,Mandalay,Member,Female,Home and lifestyle,80.06,6,2/22/2019,12:00:00,Ewallet,4.2,B,24.018,504.378,401.32,NA,NA
580-31-6295,Mandalay,Member,Female,Food and beverages,32.51,11,7/5/2019,13:00:00,Ewallet,4.9,B,17.8805,375.4905,243.48,NA,NA
899-42-1087,Yangon,Normal,Male,Fashion accessories,53.93,16,1/31/2019,19:00:00,Ewallet,7.5,A,43.144,906.024,757.06,NA,NA
111-85-8685,Mandalay,Member,Male,Home and lifestyle,13.45,9,2/14/2019,14:00:00,Ewallet,5.9,B,6.0525,127.1025,66.75,NA,NA
173-40-7848,Mandalay,Normal,Male,Food and beverages,92.15,4,7/22/2019,15:00:00,Ewallet,8,B,18.43,387.03,188.99,NA,NA
756-40-1323,Mandalay,Member,Male,Health and beauty,65.12,10,4/6/2019,18:00:00,Credit card,5.7,B,32.56,683.76,543.28,107,16
810-33-4109,Yangon,Normal,Male,Health and beauty,88.35,12,10/16/2019,19:00:00,Credit card,5.2,A,53.01,1113.21,923.71,136,12
213-23-1573,Naypyitaw,Normal,Male,Health and beauty,65.41,10,3/2/2019,13:00:00,Ewallet,5.3,C,32.705,686.805,501.12,NA,NA
968-28-4878,Mandalay,Normal,Female,Electronic accessories,22.27,1,2/25/2019,18:00:00,Credit card,8.5,B,1.1135,23.3835,15.96,6,28
879-23-1975,Yangon,Member,Female,Home and lifestyle,97.85,18,4/27/2019,12:00:00,Credit card,8.2,A,88.065,1849.365,1228.59,532,30
806-76-6103,Yangon,Normal,Male,Fashion accessories,18.14,14,3/12/2019,12:00:00,Credit card,6.6,A,12.698,266.658,177.61,76,30
232-63-5983,Mandalay,Member,Female,Health and beauty,75.3,14,5/3/2019,13:00:00,Ewallet,6.9,B,52.71,1106.91,820.72,NA,NA
280-10-6969,Yangon,Member,Female,Fashion accessories,48.14,3,7/27/2019,19:00:00,Credit card,5.2,A,7.221,151.641,87.13,57,39
878-64-8224,Naypyitaw,Normal,Male,Home and lifestyle,74.27,18,5/4/2019,19:00:00,Ewallet,9.6,C,66.843,1403.703,1109.66,NA,NA
547-80-8425,Mandalay,Member,Female,Food and beverages,40.13,5,10/10/2019,14:00:00,Cash,5,B,10.0325,210.6825,125.84,74,37
436-37-4724,Naypyitaw,Member,Male,Home and lifestyle,40.27,6,6/28/2019,15:00:00,Credit card,5.8,C,12.081,253.701,121.1,120,49
525-74-3029,Yangon,Normal,Male,Food and beverages,49.58,10,9/3/2019,10:00:00,Credit card,8.8,A,24.79,520.59,415.9,79,16
576-85-2056,Mandalay,Member,Female,Home and lifestyle,76.3,2,2/4/2019,13:00:00,Cash,4.1,B,7.63,160.23,122.62,29,19
928-41-7374,Naypyitaw,Member,Female,Electronic accessories,22.71,5,7/11/2019,19:00:00,Ewallet,8.1,C,5.6775,119.2275,71.12,NA,NA
916-52-4283,Naypyitaw,Member,Male,Sports and travel,88.77,8,12/7/2019,11:00:00,Cash,6.5,C,35.508,745.668,398.58,311,43
178-20-2233,Yangon,Normal,Male,Food and beverages,34.86,2,11/23/2019,10:00:00,Cash,7.1,A,3.486,73.206,61.39,8,11
186-30-9107,Yangon,Member,Female,Home and lifestyle,10.69,19,8/6/2019,16:00:00,Ewallet,6.8,A,10.1555,213.2655,151.96,NA,NA
386-58-4998,Yangon,Member,Male,Home and lifestyle,30.05,9,12/9/2019,18:00:00,Credit card,7,A,13.5225,283.9725,227.21,43,15
572-27-9480,Mandalay,Member,Female,Health and beauty,60.76,18,5/8/2019,19:00:00,Credit card,9.5,B,54.684,1148.364,592.81,500,45
188-35-7474,Naypyitaw,Member,Male,Home and lifestyle,89.81,19,1/9/2019,17:00:00,Cash,7.5,C,85.3195,1791.7095,1025.03,681,39
893-16-9104,Yangon,Normal,Female,Food and beverages,67.99,8,7/6/2019,16:00:00,Credit card,7.9,A,27.196,571.116,331.73,212,39
145-45-1363,Yangon,Normal,Female,Fashion accessories,12.66,20,10/22/2019,15:00:00,Ewallet,4.4,A,12.66,265.86,227.76,NA,NA
909-62-7378,Yangon,Normal,Male,Electronic accessories,17.74,12,1/15/2019,15:00:00,Ewallet,5.2,A,10.644,223.524,135.25,NA,NA
540-70-3219,Mandalay,Normal,Male,Fashion accessories,66.88,13,1/5/2019,10:00:00,Ewallet,9.2,B,43.472,912.912,621.82,NA,NA
322-10-9707,Mandalay,Member,Male,Electronic accessories,97.93,12,5/4/2019,15:00:00,Ewallet,5.4,B,58.758,1233.918,915.97,NA,NA
757-12-3510,Mandalay,Member,Male,Sports and travel,52.14,15,11/25/2019,13:00:00,Cash,4.4,B,39.105,821.205,512.6,269,34
662-80-6815,Mandalay,Member,Male,Sports and travel,56.5,3,8/23/2019,15:00:00,Ewallet,8.5,B,8.475,177.975,122.08,NA,NA
502-30-3958,Mandalay,Member,Female,Fashion accessories,93.98,2,6/23/2019,18:00:00,Credit card,8.1,B,9.398,197.358,164.78,23,12
801-14-8756,Yangon,Member,Male,Electronic accessories,93.79,3,8/14/2019,12:00:00,Cash,1.3,A,14.0685,295.4385,212.02,69,24
478-24-9159,Naypyitaw,Member,Female,Food and beverages,21.08,16,9/19/2019,16:00:00,Ewallet,7.5,C,16.864,354.144,208.84,NA,NA
637-89-6102,Yangon,Normal,Female,Health and beauty,85.5,6,5/22/2019,11:00:00,Cash,6.7,A,25.65,538.65,346.95,166,32
893-26-8256,Yangon,Normal,Female,Health and beauty,40.75,15,6/13/2019,11:00:00,Ewallet,4.8,A,30.5625,641.8125,506.32,NA,NA
888-53-5091,Yangon,Member,Male,Health and beauty,17.57,7,6/21/2019,17:00:00,Ewallet,9.9,A,6.1495,129.1395,109.49,NA,NA
279-72-1912,Yangon,Normal,Female,Food and beverages,43.04,10,10/26/2019,17:00:00,Credit card,7.4,A,21.52,451.92,257.15,173,40
107-80-7552,Mandalay,Normal,Male,Health and beauty,21.95,10,9/12/2019,19:00:00,Credit card,9,B,10.975,230.475,170.29,49,22
317-18-1856,Naypyitaw,Normal,Female,Food and beverages,66.57,13,9/4/2019,14:00:00,Credit card,8.4,C,43.2705,908.6805,689.12,176,20
368-94-9392,Mandalay,Member,Female,Home and lifestyle,79.29,3,10/25/2019,17:00:00,Cash,6.4,B,11.8935,249.7635,131.32,106,44
875-75-7038,Yangon,Member,Female,Sports and travel,97.58,9,5/14/2019,19:00:00,Ewallet,6.1,A,43.911,922.131,522.22,NA,NA
118-44-7614,Yangon,Normal,Male,Sports and travel,57.66,18,9/20/2019,12:00:00,Ewallet,4.3,A,51.894,1089.774,770.24,NA,NA
432-38-1236,Yangon,Member,Female,Food and beverages,23.03,20,10/2/2019,12:00:00,Ewallet,9.4,A,23.03,483.63,304.23,NA,NA
696-19-5714,Naypyitaw,Normal,Male,Food and beverages,51.63,15,3/30/2019,12:00:00,Ewallet,7,C,38.7225,813.1725,451.39,NA,NA
635-94-5613,Mandalay,Member,Male,Health and beauty,83.32,7,3/8/2019,14:00:00,Credit card,6.7,B,29.162,612.402,340.88,242,41
428-77-9661,Yangon,Normal,Female,Home and lifestyle,53.54,12,7/15/2019,13:00:00,Ewallet,4.7,A,32.124,674.604,413.7,NA,NA
623-30-9614,Yangon,Member,Female,Sports and travel,84.17,12,2/24/2019,13:00:00,Ewallet,9.1,A,50.502,1060.542,529.2,NA,NA
746-24-4303,Naypyitaw,Normal,Male,Home and lifestyle,88.87,16,8/5/2019,16:00:00,Credit card,6.1,C,71.096,1493.016,800.15,621,43
900-95-2292,Mandalay,Member,Male,Food and beverages,45.16,4,10/6/2019,19:00:00,Credit card,5.6,B,9.032,189.672,111.58,69,38
907-34-5821,Naypyitaw,Normal,Male,Health and beauty,31.78,9,6/30/2019,13:00:00,Ewallet,8.5,C,14.301,300.321,194.38,NA,NA
917-81-7595,Yangon,Normal,Male,Health and beauty,20,18,10/11/2019,16:00:00,Cash,6.3,A,18,378,236.74,123,34
837-64-3059,Mandalay,Normal,Male,Electronic accessories,92.36,20,12/23/2019,11:00:00,Ewallet,7.3,B,92.36,1939.56,1567.2,NA,NA
872-11-1741,Yangon,Member,Male,Food and beverages,25.5,11,4/23/2019,17:00:00,Ewallet,5.6,A,14.025,294.525,240.97,NA,NA
117-13-2904,Mandalay,Normal,Female,Electronic accessories,68.06,9,6/21/2019,12:00:00,Ewallet,5.9,B,30.627,643.167,489.87,NA,NA
582-80-8162,Naypyitaw,Normal,Female,Fashion accessories,38.24,1,3/8/2019,16:00:00,Ewallet,6.7,C,1.912,40.152,21.09,NA,NA
307-24-5880,Yangon,Normal,Female,Home and lifestyle,92.87,2,2/9/2019,12:00:00,Cash,6.7,A,9.287,195.027,135.18,50,27
850-78-5726,Naypyitaw,Member,Male,Electronic accessories,64.66,17,11/27/2019,12:00:00,Credit card,6.3,C,54.961,1154.181,937.73,161,14
722-78-4641,Mandalay,Normal,Male,Home and lifestyle,88.35,18,2/1/2019,12:00:00,Ewallet,4.4,B,79.515,1669.815,1315.65,NA,NA
191-11-2885,Mandalay,Member,Male,Health and beauty,12.99,6,12/10/2019,17:00:00,Cash,9,B,3.897,81.837,69.8,8,10
119-67-7837,Mandalay,Member,Male,Electronic accessories,64.01,14,12/8/2019,11:00:00,Credit card,10,B,44.807,940.947,636.29,259,29
269-81-2710,Yangon,Normal,Female,Health and beauty,12.55,12,6/11/2019,13:00:00,Cash,4.9,A,7.53,158.13,81.36,69,45
590-20-3367,Mandalay,Member,Female,Health and beauty,41.29,8,6/8/2019,17:00:00,Ewallet,8.7,B,16.516,346.836,215.86,NA,NA
461-98-7968,Mandalay,Normal,Male,Food and beverages,29.17,4,11/5/2019,11:00:00,Cash,5.9,B,5.834,122.514,71.53,45,38
762-60-7616,Mandalay,Normal,Female,Fashion accessories,99.83,16,10/28/2019,10:00:00,Credit card,7.2,B,79.864,1677.144,1124.09,473,29
991-91-9966,Mandalay,Normal,Female,Fashion accessories,80.97,20,10/13/2019,17:00:00,Credit card,5.7,B,80.97,1700.37,1344.68,274,16
972-37-1564,Mandalay,Member,Female,Home and lifestyle,41.96,17,1/18/2019,10:00:00,Ewallet,5.2,B,35.666,748.986,558.19,NA,NA
568-58-1139,Naypyitaw,Member,Female,Food and beverages,45.92,10,11/11/2019,16:00:00,Credit card,6.5,C,22.96,482.16,244.41,214,46
595-81-3810,Naypyitaw,Normal,Male,Food and beverages,33.38,4,9/27/2019,15:00:00,Credit card,9.2,C,6.676,140.196,84.8,48,36
634-72-1322,Mandalay,Member,Male,Health and beauty,66.25,8,6/14/2019,13:00:00,Cash,6.7,B,26.5,556.5,465.68,64,12
138-83-4745,Mandalay,Normal,Male,Food and beverages,23.16,13,11/14/2019,19:00:00,Cash,9.1,B,15.054,316.134,198.92,102,33
193-68-2422,Naypyitaw,Normal,Male,Sports and travel,36.22,13,11/28/2019,13:00:00,Ewallet,6.8,C,23.543,494.403,411.33,NA,NA
886-78-2908,Mandalay,Member,Male,Sports and travel,26.65,5,11/7/2019,16:00:00,Cash,6,B,6.6625,139.9125,90.35,42,32
142-75-1875,Yangon,Member,Female,Food and beverages,88.32,6,1/20/2019,18:00:00,Ewallet,6.1,A,26.496,556.416,449.74,NA,NA
836-78-2204,Mandalay,Normal,Male,Electronic accessories,76.06,14,1/12/2019,11:00:00,Credit card,9.1,B,53.242,1118.082,820.25,244,22
