invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax,total,cogs,gross_income,gross_margin_percentage
434-54-2698,Mandalay,Member,Male,Electronic accessories,27.54,20,6/22/2018,16:00:00,Cash,4.4,B,27.54,578.34,480.09,70,12
313-17-2037,Yangon,Member,Male,Food and beverages,74.14,13,11/10/2018,17:00:00,Ewallet,7.2,A,48.191,1012.011,493.91,0,0
495-56-4223,Yangon,Normal,Male,Food and beverages,95.99,12,3/31/2018,14:00:00,Ewallet,5.6,A,57.594,1209.474,731.77,0,0
212-45-6268,Yangon,Member,Male,Sports and travel,45.52,20,2/19/2018,12:00:00,Ewallet,7.4,A,45.52,955.92,548.57,0,0
690-69-9797,Naypyitaw,Normal,Female,Electronic accessories,34.07,4,11/21/2018,13:00:00,Cash,6.8,C,6.814,143.094,109.78,26,19
902-59-1798,Yangon,Normal,Female,Fashion accessories,67.32,15,2/8/2018,12:00:00,Cash,8.7,A,50.49,1060.29,846.64,163,16
512-76-1177,Mandalay,Normal,Female,Home and lifestyle,96.89,2,7/6/2018,11:00:00,Cash,8.9,B,9.689,203.469,155.77,38,19
523-37-8063,Mandalay,Member,Male,Sports and travel,51.05,16,11/3/2018,10:00:00,Cash,7.9,B,40.84,857.64,456.99,359,44
320-78-3810,Yangon,Member,Male,Fashion accessories,86.49,5,8/14/2018,10:00:00,Cash,6.5,A,21.6225,454.0725,349.3,83,19
933-80-6199,Yangon,Member,Female,Food and beverages,94.13,9,2/5/2018,10:00:00,Cash,5.6,A,42.3585,889.5285,591.94,255,30
203-63-4592,Mandalay,Member,Female,Sports and travel,43,16,11/15/2018,10:00:00,Ewallet,9.3,B,34.4,722.4,391.17,0,0
793-71-8207,Mandalay,Member,Female,Electronic accessories,77.31,4,7/20/2018,15:00:00,Cash,8.4,B,15.462,324.702,211.79,97,31
349-30-2152,Naypyitaw,Member,Female,Food and beverages,58.69,17,2/1/2018,14:00:00,Credit card,5.3,C,49.8865,1047.6165,666.78,330,33
357-72-3526,Yangon,Member,Male,Sports and travel,27.02,6,1/16/2018,13:00:00,Credit card,9.3,A,8.106,170.226,104.81,57,35
922-48-1534,Yangon,Normal,Male,Electronic accessories,35.53,42,8/19/2018,13:00:00,Ewallet,5.6,A,74.613,1566.873,922.12,0,0
270-51-2578,Mandalay,Member,Female,Health and beauty,71.61,16,6/11/2018,13:00:00,Cash,5.3,B,57.288,1203.048,687.23,458,40
761-64-6357,Mandalay,Normal,Male,Food and beverages,44.23,10,11/29/2018,14:00:00,Ewallet,8.7,B,22.115,464.415,379.25,0,0
373-40-6635,Yangon,Normal,Male,Electronic accessories,91.11,22,11/5/2018,15:00:00,Credit card,6.8,A,100.221,2104.641,1467.92,536,26
876-90-9081,Mandalay,Member,Male,Electronic accessories,10.58,7,4/23/2018,13:00:00,Ewallet,9.8,B,3.703,77.763,65.63,0,0
270-83-3956,Naypyitaw,Normal,Male,Home and lifestyle,65.84,13,8/6/2018,16:00:00,Cash,9.6,C,42.796,898.716,741.45,114,13
143-17-8704,Naypyitaw,Normal,Female,Electronic accessories,69.94,9,11/9/2018,18:00:00,Cash,7.6,C,31.473,660.933,386.87,242,38
392-48-9422,Mandalay,Normal,Female,Home and lifestyle,89.48,14,11/3/2018,18:00:00,Ewallet,5.6,B,62.636,1315.356,804.39,0,0
427-27-7852,Mandalay,Normal,Male,Electronic accessories,37.52,14,12/14/2018,13:00:00,Ewallet,6.1,B,26.264,551.544,429.47,0,0
695-18-9604,Yangon,Normal,Male,Electronic accessories,15.64,20,12/25/2018,16:00:00,Credit card,4.8,A,15.64,328.44,232.26,80,25
405-35-4000,Mandalay,Member,Female,Home and lifestyle,46.07,10,5/20/2018,18:00:00,Credit card,4.8,B,23.035,483.735,377.65,83,18
176-76-8538,Naypyitaw,Normal,Male,Food and beverages,90.13,14,2/23/2018,17:00:00,Ewallet,7.2,C,63.091,1324.911,860.55,0,0
126-24-6313,Yangon,Member,Female,Electronic accessories,54.9,10,9/23/2018,16:00:00,Ewallet,9.2,A,27.45,576.45,284.22,0,0
784-62-5232,Naypyitaw,Normal,Male,Sports and travel,34.81,6,8/27/2018,18:00:00,Ewallet,7.4,C,10.443,219.303,140.87,0,0
444-41-4104,Mandalay,Normal,Female,Home and lifestyle,55.95,16,2/7/2018,15:00:00,Ewallet,4.5,B,44.76,939.96,604.47,0,0
733-89-9276,Naypyitaw,Member,Male,Sports and travel,42.14,8,3/7/2018,13:00:00,Credit card,7.6,C,16.856,353.976,286.28,50,15
392-78-7909,Yangon,Member,Female,Fashion accessories,59.5,8,8/25/2018,18:00:00,Cash,9.4,A,23.8,499.8,286.42,189,39
443-56-8317,Mandalay,Normal,Female,Fashion accessories,86.85,12,5/12/2018,16:00:00,Ewallet,8,B,52.11,1094.31,598.79,0,0
720-24-6348,Yangon,Normal,Male,Home and lifestyle,71.36,11,1/15/2018,14:00:00,Ewallet,8.8,A,39.248,824.208,488.41,0,0
282-46-7674,Naypyitaw,Normal,Male,Food and beverages,94.22,11,7/23/2018,19:00:00,Ewallet,8.7,C,51.821,1088.241,544.37,0,0
460-89-3933,Yangon,Member,Male,Electronic accessories,12.16,5,7/22/2018,13:00:00,Credit card,7.9,A,3.04,63.84,54.07,6,11
714-88-7120,Naypyitaw,Member,Female,Food and beverages,77.15,19,9/22/2018,15:00:00,Ewallet,6.1,C,73.2925,1539.1425,1046.78,0,0
413-54-6417,Yangon,Normal,Male,Food and beverages,57.18,5,4/23/2018,19:00:00,Cash,8.4,A,14.295,300.195,178.42,107,37
232-94-6855,Naypyitaw,Member,Female,Food and beverages,24.27,13,5/4/2018,18:00:00,Credit card,8.6,C,15.7755,331.2855,209.87,105,33
400-32-4612,Yangon,Normal,Male,Electronic accessories,91.8,12,5/12/2018,11:00:00,Credit card,4.8,A,55.08,1156.68,687.45,414,37
543-73-1073,Yangon,Normal,Female,Fashion accessories,23.58,1,3/8/2018,15:00:00,Credit card,9.3,A,1.179,24.759,13.17,10,44
822-60-2302,Yangon,Normal,Male,Health and beauty,51.02,15,7/9/2018,11:00:00,Credit card,8.3,A,38.265,803.565,507.83,257,33
969-90-8137,Naypyitaw,Member,Female,Health and beauty,65.77,5,2/13/2018,11:00:00,Credit card,8.1,C,16.4425,345.2925,281.65,47,14
448-96-8859,Mandalay,Normal,Female,Electronic accessories,57.35,15,7/17/2018,10:00:00,Cash,6.2,B,43.0125,903.2625,518.53,341,39
870-16-7339,Naypyitaw,Normal,Male,Home and lifestyle,10.3,12,4/25/2018,17:00:00,Ewallet,9.3,C,6.18,129.78,72.67,0,0
260-82-2539,Naypyitaw,Normal,Male,Health and beauty,39.65,17,3/10/2018,17:00:00,Ewallet,4.5,C,33.7025,707.7525,472.91,0,0
287-91-7064,Mandalay,Member,Female,Health and beauty,16.2,14,6/28/2018,17:00:00,Cash,6.5,B,11.34,238.14,136.35,90,39
596-54-8594,Yangon,Member,Female,Fashion accessories,70.23,5,4/25/2018,18:00:00,Credit card,9.4,A,17.5575,368.7075,245.76,105,30
600-14-5733,Yangon,Normal,Female,Home and lifestyle,26.03,12,1/11/2018,18:00:00,Credit card,7.6,A,15.618,327.978,216.98,95,30
444-17-6350,Mandalay,Normal,Male,Fashion accessories,10.64,13,2/10/2018,15:00:00,Ewallet,9.2,B,6.916,145.236,78.73,0,0
838-46-5344,Naypyitaw,Member,Female,Home and lifestyle,44.98,15,12/3/2018,13:00:00,Credit card,9.5,C,33.735,708.435,518.92,155,23
866-59-6120,Naypyitaw,Member,Male,Sports and travel,31.64,13,3/24/2018,19:00:00,Credit card,10,C,20.566,431.886,309.84,101,24
416-82-8541,Yangon,Member,Male,Sports and travel,97.87,11,9/7/2018,11:00:00,Credit card,9.6,A,53.8285,1130.3985,604.43,472,43
893-25-8509,Mandalay,Normal,Female,Sports and travel,39.42,6,3/5/2018,16:00:00,Credit card,6.8,B,11.826,248.346,187.69,48,20
363-75-3533,Yangon,Normal,Female,Fashion accessories,53.01,1,11/21/2018,18:00:00,Credit card,7.2,A,2.6505,55.6605,38.07,14,28
587-10-1240,Yangon,Member,Female,Electronic accessories,30.01,15,10/25/2018,15:00:00,Credit card,5.1,A,22.5075,472.6575,293.13,157,34
753-78-8068,Yangon,Normal,Female,Sports and travel,35.24,18,11/17/2018,12:00:00,Ewallet,6.1,A,31.716,666.036,387.7,0,0
462-22-2056,Yangon,Member,Female,Fashion accessories,13.81,19,4/9/2018,17:00:00,Credit card,6.4,A,13.1195,275.5095,179.8,82,31
177-28-9722,Yangon,Member,Female,Home and lifestyle,86.53,7,1/15/2018,16:00:00,Ewallet,6.3,A,30.2855,635.9955,305.98,0,0
186-40-9674,Yangon,Normal,Male,Health and beauty,17.17,13,10/8/2018,19:00:00,Ewallet,8.3,A,11.1605,234.3705,186.9,0,0
484-57-6333,Mandalay,Normal,Male,Electronic accessories,16.78,17,10/1/2018,17:00:00,Credit card,7.4,B,14.263,299.523,210.42,74,26
910-95-3021,Mandalay,Member,Male,Electronic accessories,70.55,5,1/25/2018,14:00:00,Cash,6.7,B,17.6375,370.3875,222.27,130,36
375-13-7702,Naypyitaw,Normal,Male,Food and beverages,21.69,1,2/11/2018,16:00:00,Ewallet,9.8,C,1.0845,22.7745,15.09,0,0
751-33-8386,Naypyitaw,Normal,Female,Home and lifestyle,65.36,8,9/5/2018,15:00:00,Ewallet,4.8,C,26.144,549.024,463.93,0,0
410-47-6186,Mandalay,Normal,Female,Health and beauty,73,10,10/21/2018,15:00:00,Ewallet,4.8,B,36.5,766.5,599.01,0,0
208-28-5317,Mandalay,Member,Female,Fashion accessories,44.44,5,7/4/2018,17:00:00,Credit card,8.8,B,11.11,233.31,193.64,28,12
124-53-8360,Yangon,Member,Male,Food and beverages,59.83,13,5/26/2018,10:00:00,Credit card,6.7,A,38.8895,816.6795,588.24,189,24
307-92-8489,Yangon,Member,Female,Food and beverages,88.23,18,5/7/2018,11:00:00,Cash,6.6,A,79.407,1667.547,1047.48,540,34
673-36-9739,Yangon,Normal,Male,Sports and travel,21.72,14,12/19/2018,17:00:00,Cash,8.2,A,15.204,319.284,186.8,117,38
351-83-2945,Yangon,Member,Male,Sports and travel,29.53,5,7/25/2018,11:00:00,Credit card,4.2,A,7.3825,155.0325,99.78,47,32
144-65-1388,Naypyitaw,Member,Male,Fashion accessories,71.7,20,8/31/2018,11:00:00,Ewallet,4,C,71.7,1505.7,1008.32,0,0
621-46-6003,Yangon,Member,Male,Food and beverages,60.84,10,5/21/2018,11:00:00,Ewallet,9.7,A,30.42,638.82,393.6,0,0
696-54-9215,Yangon,Normal,Male,Food and beverages,70.14,10,6/6/2018,11:00:00,Credit card,5.7,A,35.07,736.47,490.02,211,30
763-79-1517,Yangon,Member,Male,Fashion accessories,68.45,5,7/1/2018,15:00:00,Cash,4,A,17.1125,359.3625,298.62,43,12
338-24-3594,Naypyitaw,Normal,Female,Fashion accessories,71.96,13,2/11/2018,11:00:00,Credit card,5,C,46.774,982.254,543.65,391,41
710-79-5688,Mandalay,Normal,Male,Fashion accessories,19.11,20,5/17/2018,19:00:00,Cash,9.1,B,19.11,401.31,227.06,155,40
171-98-4297,Naypyitaw,Member,Male,Electronic accessories,85.31,5,1/12/2018,10:00:00,Cash,8.3,C,21.3275,447.8775,348,78,18
433-33-9297,Naypyitaw,Normal,Male,Sports and travel,40.22,18,12/23/2018,10:00:00,Cash,6.8,C,36.198,760.158,433.65,290,40
603-22-6962,Mandalay,Member,Female,Sports and travel,78.22,14,11/26/2018,12:00:00,Cash,7.3,B,54.754,1149.834,617.54,477,43
892-98-6705,Naypyitaw,Member,Female,Home and lifestyle,35.81,17,12/9/2018,13:00:00,Ewallet,7.8,C,30.4385,639.2085,501.67,0,0
350-90-4491,Naypyitaw,Normal,Male,Food and beverages,44.21,1,3/20/2018,18:00:00,Credit card,5.4,C,2.2105,46.4205,23.42,20,47
240-47-2890,Naypyitaw,Member,Female,Sports and travel,54.11,5,1/6/2018,12:00:00,Ewallet,8,C,13.5275,284.0775,188.94,0,0
632-14-4972,Mandalay,Member,Female,Food and beverages,16.28,15,2/6/2018,13:00:00,Ewallet,8.4,B,12.21,256.41,175.8,0,0
445-36-8542,Yangon,Normal,Male,Fashion accessories,45.91,2,2/20/2018,18:00:00,Cash,4.1,A,4.591,96.411,57,34,37
392-62-6918,Mandalay,Member,Female,Home and lifestyle,66.79,4,11/17/2018,13:00:00,Credit card,5.5,B,13.358,280.518,155.2,111,41
268-54-4291,Naypyitaw,Normal,Male,Health and beauty,21.56,4,12/28/2018,18:00:00,Credit card,4.4,C,4.312,90.552,51.01,35,40
984-68-1174,Mandalay,Normal,Female,Electronic accessories,91.31,10,4/19/2018,12:00:00,Credit card,6.8,B,45.655,958.755,665.98,247,27
106-20-8018,Mandalay,Normal,Female,Food and beverages,83.72,13,2/21/2018,13:00:00,Cash,4.7,B,54.418,1142.778,897.73,190,17
276-65-4736,Yangon,Member,Female,Food and beverages,25.37,10,10/22/2018,17:00:00,Credit card,8.1,A,12.685,266.385,164.77,88,35
472-79-1782,Yangon,Normal,Male,Food and beverages,29.44,5,4/23/2018,19:00:00,Ewallet,9.2,A,7.36,154.56,118.32,0,0
692-22-3203,Mandalay,Normal,Male,Health and beauty,96.14,18,1/16/2018,10:00:00,Credit card,5.6,B,86.526,1817.046,1211.23,519,30
795-61-8838,Mandalay,Normal,Female,Electronic accessories,88.6,13,7/10/2018,10:00:00,Cash,7.1,B,57.59,1209.39,982.18,169,14
530-82-5212,Mandalay,Member,Male,Fashion accessories,82.02,1,7/21/2018,17:00:00,Credit card,8.8,B,4.101,86.121,73.77,8,10
859-58-7585,Yangon,Member,Female,Electronic accessories,87.24,37,3/9/2018,15:00:00,Credit card,4.1,A,161.394,3389.274,1928.85,1299,40
542-63-8969,Naypyitaw,Member,Female,Home and lifestyle,78.91,12,3/28/2018,18:00:00,Ewallet,5.7,C,47.346,994.266,618.39,0,0
325-78-3256,Mandalay,Normal,Male,Home and lifestyle,86.66,7,4/6/2018,12:00:00,Cash,8.9,B,30.331,636.951,532.89,73,12
275-42-5771,Mandalay,Member,Male,Food and beverages,12.72,6,4/3/2018,15:00:00,Ewallet,9.1,B,3.816,80.136,54.71,0,0
191-35-5254,Yangon,Normal,Male,Fashion accessories,82.59,2,6/26/2018,10:00:00,Cash,6.9,A,8.259,173.439,128.64,36,22
124-22-8918,Naypyitaw,Member,Female,Sports and travel,64.2,2,3/10/2018,15:00:00,Cash,5.4,C,6.42,134.82,84.11,44,34
944-26-6087,Yangon,Normal,Male,Health and beauty,21.89,17,5/13/2018,16:00:00,Ewallet,8.5,A,18.6065,390.7365,333.03,0,0
796-66-3858,Mandalay,Member,Male,Food and beverages,67.73,10,9/15/2018,16:00:00,Cash,4,B,33.865,711.165,457.5,219,32
239-18-7483,Mandalay,Member,Male,Sports and travel,92.38,6,3/26/2018,15:00:00,Ewallet,8.7,B,27.714,581.994,406.24,0,0
121-49-3494,Mandalay,Normal,Male,Sports and travel,98.35,14,5/5/2018,14:00:00,Ewallet,6.7,B,68.845,1445.745,1073.25,0,0
908-97-5568,Mandalay,Normal,Male,Fashion accessories,49.82,11,4/1/2018,17:00:00,Credit card,9,B,27.401,575.421,326.37,221,40
244-79-3858,Yangon,Member,Male,Sports and travel,96.65,2,6/18/2018,14:00:00,Ewallet,4.8,A,9.665,202.965,171.06,0,0
141-86-5857,Naypyitaw,Member,Female,Fashion accessories,73.73,3,6/25/2018,19:00:00,Ewallet,5.9,C,11.0595,232.2495,178.47,0,0
238-97-9197,Mandalay,Normal,Female,Food and beverages,31.09,3,12/6/2018,19:00:00,Credit card,8.3,B,4.6635,97.9335,77.17,16,17
334-18-9067,Yangon,Normal,Female,Sports and travel,73.27,12,12/31/2018,13:00:00,Credit card,4.7,A,43.962,923.202,444.84,434,49
746-31-4367,Naypyitaw,Member,Male,Fashion accessories,77.32,8,11/8/2018,15:00:00,Credit card,6.5,C,30.928,649.488,386.09,232,37
260-82-7653,Naypyitaw,Member,Male,Home and lifestyle,98.19,3,10/12/2018,11:00:00,Ewallet,4.1,C,14.7285,309.2985,148.85,0,0
675-96-2683,Mandalay,Normal,Female,Sports and travel,53.17,16,9/24/2018,13:00:00,Cash,5.2,B,42.536,893.256,471.78,378,44
658-72-6595,Mandalay,Member,Female,Sports and travel,32.6,2,11/23/2018,19:00:00,Cash,7,B,3.26,68.46,48.91,16,24
608-58-2699,Mandalay,Member,Female,Sports and travel,31.54,20,6/18/2018,18:00:00,Cash,7.8,B,31.54,662.34,451.66,179,28
673-78-6562,Naypyitaw,Normal,Female,Food and beverages,29.99,20,10/17/2018,16:00:00,Credit card,4.8,C,29.99,629.79,389.92,209,34
618-27-2832,Naypyitaw,Normal,Female,Electronic accessories,61.15,19,1/1/2018,12:00:00,Credit card,8.3,C,58.0925,1219.9425,724.27,437,37
889-28-8501,Naypyitaw,Member,Female,Sports and travel,31.87,3,7/7/2018,10:00:00,Cash,4.4,C,4.7805,100.3905,78.79,16,17
767-54-3546,Naypyitaw,Normal,Female,Health and beauty,43.54,16,7/23/2018,15:00:00,Ewallet,5.9,C,34.832,731.472,556.65,0,0
597-37-5884,Naypyitaw,Member,Female,Fashion accessories,17.21,9,12/30/2018,18:00:00,Cash,8.7,C,7.7445,162.6345,102.78,52,33
740-47-9658,Naypyitaw,Normal,Female,Sports and travel,38.9,4,11/9/2018,17:00:00,Credit card,10,C,7.78,163.38,121.6,34,21
185-32-7425,Mandalay,Normal,Male,Fashion accessories,16.13,8,5/6/2018,11:00:00,Ewallet,7.3,B,6.452,135.492,76.09,0,0
378-89-5930,Mandalay,Member,Male,Electronic accessories,69.42,18,1/19/2018,16:00:00,Cash,8.7,B,62.478,1312.038,1041.27,208,16
914-81-6932,Naypyitaw,Normal,Male,Sports and travel,36.74,14,5/18/2018,15:00:00,Ewallet,8,C,25.718,540.078,417.66,0,0
674-44-9660,Naypyitaw,Normal,Male,Home and lifestyle,13.46,12,11/19/2018,11:00:00,Credit card,4.5,C,8.076,169.596,134.12,27,16
685-46-8638,Naypyitaw,Member,Female,Food and beverages,55.16,13,1/30/2018,14:00:00,Credit card,5.7,C,35.854,752.934,479.69,237,33
744-76-4370,Mandalay,Member,Female,Electronic accessories,31.74,1,3/18/2018,16:00:00,Ewallet,7.7,B,1.587,33.327,27.35,0,0
495-24-6439,Yangon,Normal,Female,Electronic accessories,47.93,22,2/28/2018,16:00:00,Ewallet,6.1,A,52.723,1107.183,714.75,0,0
309-10-8230,Mandalay,Member,Male,Health and beauty,63.34,17,11/26/2018,17:00:00,Cash,6.9,B,53.839,1130.619,954.59,122,11
411-60-3460,Naypyitaw,Normal,Female,Sports and travel,26.06,6,2/8/2018,13:00:00,Ewallet,4.8,C,7.818,164.178,128.75,0,0
351-11-4276,Naypyitaw,Normal,Female,Electronic accessories,38.77,1,7/8/2018,18:00:00,Ewallet,4.7,C,1.9385,40.7085,20.64,0,0
235-66-7379,Mandalay,Member,Female,Home and lifestyle,22.52,15,6/1/2018,16:00:00,Ewallet,7.9,B,16.89,354.69,211.42,0,0
563-71-4598,Naypyitaw,Normal,Male,Fashion accessories,97.14,4,8/18/2018,16:00:00,Ewallet,5.4,C,19.428,407.988,325.84,0,0
122-98-4853,Mandalay,Member,Female,Home and lifestyle,27.47,5,1/22/2018,12:00:00,Ewallet,5.2,B,6.8675,144.2175,119.13,0,0
572-16-7707,Yangon,Normal,Female,Fashion accessories,11.76,7,6/9/2018,16:00:00,Cash,5.8,A,4.116,86.436,44.56,37,45
747-70-6096,Naypyitaw,Normal,Female,Sports and travel,56.66,20,4/14/2018,11:00:00,Credit card,5.8,C,56.66,1189.86,700.7,432,38
183-77-3771,Naypyitaw,Normal,Male,Home and lifestyle,40.04,17,1/28/2018,16:00:00,Cash,6.7,C,34.034,714.714,510.38,170,25
421-54-2715,Naypyitaw,Normal,Male,Sports and travel,91.43,1,11/6/2018,19:00:00,Cash,6.1,C,4.5715,96.0015,58.7,32,35
107-53-6762,Yangon,Member,Male,Fashion accessories,20.18,12,8/17/2018,10:00:00,Ewallet,4.4,A,12.108,254.268,185.5,0,0
233-53-7864,Yangon,Member,Female,Sports and travel,30.67,19,1/7/2018,11:00:00,Ewallet,9.3,A,29.1365,611.8665,475.4,0,0
896-78-3687,Yangon,Member,Male,Food and beverages,96.95,6,3/3/2018,14:00:00,Ewallet,8.8,A,29.085,610.785,361.45,0,0
663-80-2653,Mandalay,Member,Male,Food and beverages,36.65,16,7/16/2018,16:00:00,Ewallet,8.8,B,29.32,615.72,432.06,0,0
769-85-9584,Mandalay,Normal,Female,Fashion accessories,15.26,9,8/4/2018,19:00:00,Credit card,8.6,B,6.867,144.207,104.96,32,23
405-90-3178,Naypyitaw,Normal,Male,Food and beverages,59.5,11,1/26/2018,16:00:00,Ewallet,8.5,C,32.725,687.225,350.28,0,0
106-27-7105,Mandalay,Normal,Female,Food and beverages,94.26,4,9/6/2018,19:00:00,Ewallet,9.5,B,18.852,395.892,271.74,0,0
493-51-9612,Mandalay,Normal,Male,Electronic accessories,74.52,8,8/23/2018,18:00:00,Credit card,9.7,B,29.808,625.968,470.26,125,21
125-17-2160,Mandalay,Normal,Female,Fashion accessories,29.2,15,9/19/2018,13:00:00,Cash,5.6,B,21.9,459.9,368.75,69,15
863-82-8411,Mandalay,Normal,Female,Health and beauty,99.36,3,10/10/2018,10:00:00,Credit card,9.9,B,14.904,312.984,178.07,120,40
484-61-5556,Naypyitaw,Normal,Male,Home and lifestyle,56.7,11,5/15/2018,12:00:00,Ewallet,8.3,C,31.185,654.885,335.54,0,0
487-74-7090,Naypyitaw,Member,Male,Electronic accessories,72.32,20,7/31/2018,11:00:00,Ewallet,5.4,C,72.32,1518.72,1004.86,0,0
744-94-7555,Yangon,Member,Male,Food and beverages,49.76,19,3/18/2018,19:00:00,Cash,6,A,47.272,992.712,521.29,424,44
708-86-1635,Yangon,Normal,Male,Electronic accessories,58.95,7,3/4/2018,10:00:00,Cash,9.4,A,20.6325,433.2825,245.66,166,40
487-37-5252,Mandalay,Member,Male,Sports and travel,33.73,9,5/23/2018,19:00:00,Ewallet,6.8,B,15.1785,318.7485,227.81,0,0
206-47-6314,Yangon,Member,Male,Fashion accessories,13.27,3,8/2/2018,14:00:00,Cash,8.4,A,1.9905,41.8005,31.35,8,21
211-36-9899,Mandalay,Normal,Female,Fashion accessories,27.84,14,6/12/2018,19:00:00,Ewallet,8.5,B,19.488,409.248,207.32,0,0
624-52-6097,Yangon,Normal,Female,Food and beverages,67.12,14,5/20/2018,12:00:00,Cash,7.5,A,46.984,986.664,573.47,366,38
138-56-7246,Mandalay,Member,Male,Home and lifestyle,25.26,1,11/15/2018,10:00:00,Ewallet,5.1,B,1.263,26.523,20.84,0,0
390-66-3762,Naypyitaw,Member,Female,Sports and travel,70.09,14,1/25/2018,19:00:00,Cash,5.1,C,49.063,1030.323,526.71,454,46
262-97-6819,Yangon,Member,Male,Fashion accessories,49.42,4,7/11/2018,16:00:00,Credit card,8.1,A,9.884,207.564,151.76,45,23
554-59-9335,Naypyitaw,Normal,Female,Health and beauty,48.35,9,3/20/2018,13:00:00,Credit card,6.6,C,21.7575,456.9075,364.46,70,16
873-57-1353,Naypyitaw,Member,Female,Sports and travel,87.05,5,8/15/2018,13:00:00,Ewallet,4.4,C,21.7625,457.0125,334.98,0,0
546-48-7327,Naypyitaw,Member,Female,Fashion accessories,66,3,5/15/2018,15:00:00,Credit card,7.6,C,9.9,207.9,126.23,71,36
717-20-9031,Naypyitaw,Normal,Female,Electronic accessories,35.07,6,11/7/2018,16:00:00,Ewallet,6.7,C,10.521,220.941,186.76,0,0
319-18-6714,Mandalay,Member,Female,Fashion accessories,45.14,19,2/13/2018,17:00:00,Ewallet,8,B,42.883,900.543,549.46,0,0
128-44-1516,Mandalay,Member,Male,Health and beauty,79,6,1/6/2018,18:00:00,Cash,4.8,B,23.7,497.7,315.67,158,33
376-84-1015,Naypyitaw,Member,Male,Health and beauty,62.07,19,9/2/2018,11:00:00,Ewallet,8.2,C,58.9665,1238.2965,648.44,0,0
437-27-5406,Mandalay,Normal,Male,Fashion accessories,24.42,5,5/27/2018,15:00:00,Credit card,6.1,B,6.105,128.205,69.32,52,43
813-31-4177,Yangon,Member,Female,Fashion accessories,16.47,20,1/26/2018,17:00:00,Cash,9.2,A,16.47,345.87,294.05,35,10
869-19-2591,Yangon,Normal,Male,Fashion accessories,10.29,10,1/16/2018,11:00:00,Ewallet,7.3,A,5.145,108.045,67.28,0,0
621-75-7754,Yangon,Member,Female,Health and beauty,81.62,13,7/3/2018,18:00:00,Ewallet,5,A,53.053,1114.113,878.42,0,0
381-35-7539,Naypyitaw,Normal,Female,Sports and travel,20.38,1,6/3/2018,13:00:00,Cash,7.7,C,1.019,21.399,12.85,7,36
722-77-1894,Yangon,Normal,Female,Health and beauty,93.55,10,8/18/2018,18:00:00,Ewallet,6.8,A,46.775,982.275,492.87,0,0
752-14-7601,Naypyitaw,Member,Female,Health and beauty,62.49,16,10/26/2018,10:00:00,Ewallet,4.8,C,49.992,1049.832,823.33,0,0
654-46-9481,Naypyitaw,Member,Female,Sports and travel,93.16,17,3/12/2018,11:00:00,Credit card,4.5,C,79.186,1662.906,1393.32,190,12
404-16-2786,Yangon,Normal,Female,Sports and travel,29.38,16,10/11/2018,17:00:00,Cash,7.1,A,23.504,493.584,415.71,54,11
660-95-9070,Naypyitaw,Normal,Male,Electronic accessories,58.16,16,7/21/2018,12:00:00,Credit card,8.4,C,46.528,977.088,550.32,380,40
581-43-5025,Naypyitaw,Normal,Male,Fashion accessories,76.58,2,6/1/2018,14:00:00,Credit card,9.5,C,7.658,160.818,96.54,56,36
530-93-3084,Yangon,Normal,Female,Health and beauty,96.05,3,10/24/2018,15:00:00,Cash,5.3,A,14.4075,302.5575,237.08,51,17
563-53-5591,Yangon,Member,Male,Health and beauty,56.46,11,7/2/2018,17:00:00,Cash,6.4,A,31.053,652.113,343.23,277,44
131-96-8064,Naypyitaw,Member,Male,Food and beverages,41.12,14,12/4/2018,18:00:00,Credit card,7.3,C,28.784,604.464,437.68,138,23
924-52-6578,Yangon,Member,Female,Health and beauty,63.35,5,7/17/2018,19:00:00,Credit card,6,A,15.8375,332.5875,194.37,122,38
885-68-4671,Naypyitaw,Normal,Female,Health and beauty,67.81,16,1/29/2018,15:00:00,Credit card,7.3,C,54.248,1139.208,592.01,492,45
732-63-1808,Mandalay,Normal,Female,Electronic accessories,44.99,17,3/13/2018,13:00:00,Credit card,8.9,B,38.2415,803.0715,518.17,246,32
374-17-1147,Mandalay,Normal,Male,Fashion accessories,18.8,2,5/25/2018,17:00:00,Ewallet,4.2,B,1.88,39.48,23.85,0,0
937-16-2951,Mandalay,Member,Male,Home and lifestyle,76.93,11,8/27/2018,18:00:00,Cash,8,B,42.3115,888.5415,728.82,117,13
647-89-7303,Yangon,Member,Female,Sports and travel,86.1,4,12/12/2018,18:00:00,Cash,4,A,17.22,361.62,191.85,152,44
323-16-7758,Yangon,Member,Female,Fashion accessories,38.66,1,8/20/2018,13:00:00,Cash,4.1,A,1.933,40.593,21.67,16,43
344-69-5097,Naypyitaw,Normal,Female,Food and beverages,24.18,4,1/31/2018,16:00:00,Ewallet,8.5,C,4.836,101.556,70.62,0,0
103-48-3511,Naypyitaw,Member,Male,Home and lifestyle,23.47,11,10/4/2018,17:00:00,Cash,9.9,C,12.9085,271.0785,206.75,51,19
225-27-8051,Naypyitaw,Normal,Male,Sports and travel,52.3,7,10/29/2018,10:00:00,Credit card,8.4,C,18.305,384.405,303.51,62,17
585-13-1671,Yangon,Member,Male,Fashion accessories,78.28,4,5/10/2018,13:00:00,Ewallet,4.2,A,15.656,328.776,167.43,0,0
